State,County,Violent Crime,Murder and nonnegligent manslaughter,Forcible rape,Robbery,Aggravated assault,Property Crime,Burglary,Larceny-theft,Motor Vehicle Theft,Arson1,
MONTANA - Metropolitan Counties,Carbon,17.0,1.0,1.0,0.0,15.0,45.0,10.0,28.0,7.0,0.0,
MONTANA - Metropolitan Counties,Cascade,47.0,1.0,2.0,1.0,43.0,283.0,47.0,206.0,30.0,1.0,
MONTANA - Metropolitan Counties,Missoula,76.0,0.0,9.0,2.0,65.0,506.0,110.0,355.0,41.0,16.0,
MONTANA - Metropolitan Counties,Yellowstone,55.0,0.0,3.0,5.0,47.0,711.0,158.0,500.0,53.0,4.0,
MONTANA - Nonmetropolitan Counties,Beaverhead,7.0,0.0,0.0,0.0,7.0,55.0,7.0,43.0,5.0,0.0,
MONTANA - Nonmetropolitan Counties,Big Horn,40.0,0.0,0.0,1.0,39.0,102.0,5.0,82.0,15.0,2.0,
MONTANA - Nonmetropolitan Counties,Blaine,8.0,0.0,0.0,0.0,8.0,29.0,7.0,19.0,3.0,2.0,
MONTANA - Nonmetropolitan Counties,Broadwater,10.0,0.0,0.0,0.0,10.0,92.0,6.0,70.0,16.0,1.0,
MONTANA - Nonmetropolitan Counties,Carter,1.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Chouteau,5.0,0.0,0.0,0.0,5.0,11.0,2.0,6.0,3.0,0.0,
MONTANA - Nonmetropolitan Counties,Custer,1.0,0.0,0.0,0.0,1.0,51.0,8.0,37.0,6.0,0.0,
MONTANA - Nonmetropolitan Counties,Daniels,3.0,0.0,0.0,0.0,3.0,7.0,1.0,4.0,2.0,0.0,
MONTANA - Nonmetropolitan Counties,Dawson,4.0,0.0,1.0,0.0,3.0,55.0,2.0,53.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Deer Lodge,30.0,0.0,1.0,0.0,29.0,135.0,13.0,113.0,9.0,0.0,
MONTANA - Nonmetropolitan Counties,Fallon,1.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Fergus,2.0,0.0,0.0,0.0,2.0,19.0,5.0,12.0,2.0,0.0,
MONTANA - Nonmetropolitan Counties,Flathead,198.0,4.0,19.0,4.0,171.0,1086.0,170.0,848.0,68.0,7.0,
MONTANA - Nonmetropolitan Counties,Gallatin,42.0,1.0,15.0,0.0,26.0,466.0,82.0,342.0,42.0,1.0,
MONTANA - Nonmetropolitan Counties,Garfield,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,
MONTANA - Nonmetropolitan Counties,Glacier,14.0,0.0,0.0,0.0,14.0,14.0,3.0,10.0,1.0,0.0,
MONTANA - Nonmetropolitan Counties,Granite,3.0,0.0,0.0,1.0,2.0,47.0,7.0,39.0,1.0,0.0,
MONTANA - Nonmetropolitan Counties,Hill,37.0,0.0,2.0,3.0,32.0,166.0,20.0,138.0,8.0,3.0,
MONTANA - Nonmetropolitan Counties,Jefferson,15.0,0.0,4.0,0.0,11.0,51.0,9.0,37.0,5.0,0.0,
MONTANA - Nonmetropolitan Counties,Judith Basin,0.0,0.0,0.0,0.0,0.0,9.0,1.0,5.0,3.0,0.0,
MONTANA - Nonmetropolitan Counties,Lake,78.0,0.0,9.0,1.0,68.0,341.0,83.0,239.0,19.0,2.0,
MONTANA - Nonmetropolitan Counties,Lewis and Clark,62.0,1.0,10.0,0.0,51.0,305.0,67.0,208.0,30.0,3.0,
MONTANA - Nonmetropolitan Counties,Lincoln,21.0,0.0,4.0,1.0,16.0,187.0,37.0,139.0,11.0,2.0,
MONTANA - Nonmetropolitan Counties,Madison,4.0,0.0,1.0,0.0,3.0,71.0,21.0,49.0,1.0,0.0,
MONTANA - Nonmetropolitan Counties,McCone,0.0,0.0,0.0,0.0,0.0,20.0,4.0,15.0,1.0,0.0,
MONTANA - Nonmetropolitan Counties,Meagher,2.0,0.0,0.0,0.0,2.0,16.0,0.0,16.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Mineral,11.0,0.0,0.0,1.0,10.0,5.0,1.0,2.0,2.0,0.0,
MONTANA - Nonmetropolitan Counties,Musselshell,28.0,1.0,3.0,0.0,24.0,103.0,33.0,65.0,5.0,0.0,
MONTANA - Nonmetropolitan Counties,Park,10.0,0.0,0.0,0.0,10.0,84.0,21.0,55.0,8.0,1.0,
MONTANA - Nonmetropolitan Counties,Phillips,13.0,0.0,1.0,0.0,12.0,40.0,5.0,34.0,1.0,1.0,
MONTANA - Nonmetropolitan Counties,Pondera,1.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Powell,15.0,0.0,1.0,0.0,14.0,110.0,10.0,97.0,3.0,1.0,
MONTANA - Nonmetropolitan Counties,Prairie,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Ravalli,51.0,0.0,12.0,1.0,38.0,373.0,59.0,295.0,19.0,3.0,
MONTANA - Nonmetropolitan Counties,Richland,1.0,0.0,1.0,0.0,0.0,12.0,2.0,9.0,1.0,0.0,
MONTANA - Nonmetropolitan Counties,Roosevelt,2.0,0.0,0.0,0.0,2.0,42.0,12.0,24.0,6.0,0.0,
MONTANA - Nonmetropolitan Counties,Rosebud,11.0,0.0,0.0,0.0,11.0,51.0,7.0,40.0,4.0,0.0,
MONTANA - Nonmetropolitan Counties,Sanders,31.0,0.0,3.0,1.0,27.0,100.0,27.0,69.0,4.0,2.0,
MONTANA - Nonmetropolitan Counties,Sheridan,8.0,0.0,1.0,0.0,7.0,55.0,7.0,42.0,6.0,0.0,
MONTANA - Nonmetropolitan Counties,Silver Bow,151.0,1.0,16.0,15.0,119.0,1361.0,177.0,1059.0,125.0,16.0,
MONTANA - Nonmetropolitan Counties,Stillwater,16.0,1.0,2.0,0.0,13.0,60.0,20.0,38.0,2.0,2.0,
MONTANA - Nonmetropolitan Counties,Sweet Grass,10.0,0.0,2.0,0.0,8.0,29.0,5.0,22.0,2.0,0.0,
MONTANA - Nonmetropolitan Counties,Teton,7.0,0.0,2.0,0.0,5.0,53.0,3.0,46.0,4.0,0.0,
MONTANA - Nonmetropolitan Counties,Toole,14.0,0.0,1.0,0.0,13.0,92.0,20.0,63.0,9.0,1.0,
MONTANA - Nonmetropolitan Counties,Valley,0.0,0.0,0.0,0.0,0.0,27.0,7.0,18.0,2.0,0.0,
MONTANA - Nonmetropolitan Counties,Wibaux,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,
NEBRASKA - Metropolitan Counties,Cass,20.0,0.0,6.0,0.0,14.0,222.0,56.0,147.0,19.0,1.0,
NEBRASKA - Metropolitan Counties,Dakota,5.0,0.0,0.0,0.0,5.0,63.0,12.0,44.0,7.0,0.0,
NEBRASKA - Metropolitan Counties,Dixon,5.0,0.0,3.0,0.0,2.0,50.0,12.0,35.0,3.0,0.0,
NEBRASKA - Metropolitan Counties,Douglas,201.0,0.0,4.0,12.0,185.0,1125.0,283.0,781.0,61.0,1.0,
NEBRASKA - Metropolitan Counties,Lancaster,22.0,0.0,7.0,1.0,14.0,270.0,76.0,183.0,11.0,7.0,
NEBRASKA - Metropolitan Counties,Sarpy,15.0,0.0,10.0,2.0,3.0,712.0,128.0,524.0,60.0,2.0,
NEBRASKA - Metropolitan Counties,Saunders,6.0,0.0,0.0,1.0,5.0,62.0,16.0,41.0,5.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Adams,3.0,0.0,2.0,0.0,1.0,109.0,35.0,71.0,3.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Antelope,1.0,0.0,0.0,0.0,1.0,13.0,5.0,8.0,0.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Arthur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Box Butte,1.0,0.0,0.0,0.0,1.0,12.0,3.0,7.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Boyd,0.0,0.0,0.0,0.0,0.0,12.0,1.0,10.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Brown,3.0,0.0,0.0,1.0,2.0,49.0,8.0,39.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Buffalo,16.0,0.0,1.0,1.0,14.0,152.0,34.0,110.0,8.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Burt,3.0,0.0,0.0,0.0,3.0,20.0,7.0,12.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Butler2,2.0,0.0,0.0,0.0,2.0,,,34.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Cedar,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Chase,3.0,0.0,1.0,0.0,2.0,28.0,8.0,14.0,6.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Cherry,4.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Colfax,8.0,0.0,0.0,0.0,8.0,27.0,2.0,20.0,5.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Custer,5.0,0.0,3.0,0.0,2.0,66.0,16.0,48.0,2.0,2.0,
NEBRASKA - Nonmetropolitan Counties,Dawes,1.0,0.0,0.0,0.0,1.0,12.0,4.0,8.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Dawson,9.0,0.0,2.0,0.0,7.0,92.0,24.0,58.0,10.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Deuel,0.0,0.0,0.0,0.0,0.0,30.0,6.0,23.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Dodge,5.0,0.0,0.0,0.0,5.0,149.0,35.0,106.0,8.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Franklin,1.0,0.0,0.0,0.0,1.0,13.0,3.0,10.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Gage,7.0,0.0,4.0,0.0,3.0,177.0,53.0,116.0,8.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Hall,18.0,0.0,1.0,1.0,16.0,188.0,57.0,126.0,5.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Hamilton,1.0,0.0,1.0,0.0,0.0,43.0,11.0,27.0,5.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Harlan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Hitchcock,2.0,0.0,0.0,0.0,2.0,7.0,2.0,2.0,3.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Hooker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Jefferson,1.0,0.0,1.0,0.0,0.0,57.0,17.0,36.0,4.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Kearney,3.0,0.0,1.0,0.0,2.0,59.0,26.0,31.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Keith,3.0,0.0,2.0,0.0,1.0,37.0,6.0,29.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Keya Paha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Kimball,4.0,0.0,0.0,0.0,4.0,15.0,0.0,11.0,4.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Knox,2.0,0.0,1.0,0.0,1.0,22.0,3.0,18.0,1.0,3.0,
NEBRASKA - Nonmetropolitan Counties,Madison,5.0,0.0,0.0,0.0,5.0,84.0,26.0,57.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Merrick,6.0,0.0,0.0,0.0,6.0,62.0,20.0,41.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Morrill,1.0,0.0,0.0,0.0,1.0,27.0,5.0,21.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Nance,1.0,0.0,0.0,0.0,1.0,17.0,6.0,9.0,2.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Nemaha,7.0,0.0,4.0,1.0,2.0,25.0,10.0,14.0,1.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Pawnee,0.0,0.0,0.0,0.0,0.0,20.0,4.0,15.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Perkins,0.0,0.0,0.0,0.0,0.0,29.0,12.0,15.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Phelps,4.0,0.0,1.0,0.0,3.0,23.0,6.0,13.0,4.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Pierce,3.0,0.0,0.0,0.0,3.0,6.0,3.0,3.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Platte,11.0,0.0,6.0,0.0,5.0,108.0,14.0,82.0,12.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Polk,1.0,0.0,0.0,0.0,1.0,52.0,7.0,43.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Red Willow,1.0,0.0,0.0,0.0,1.0,27.0,8.0,15.0,4.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Richardson,6.0,0.0,0.0,1.0,5.0,56.0,15.0,34.0,7.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Rock,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Saline,5.0,0.0,0.0,1.0,4.0,43.0,21.0,18.0,4.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Scotts Bluff,7.0,0.0,1.0,0.0,6.0,83.0,23.0,58.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Sheridan,1.0,0.0,0.0,0.0,1.0,40.0,14.0,22.0,4.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Stanton,0.0,0.0,0.0,0.0,0.0,38.0,11.0,27.0,0.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Thayer,4.0,0.0,0.0,1.0,3.0,66.0,16.0,50.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Wayne,0.0,0.0,0.0,0.0,0.0,18.0,2.0,16.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Webster,3.0,0.0,0.0,0.0,3.0,46.0,17.0,27.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Wheeler,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,York,1.0,0.0,0.0,0.0,1.0,29.0,6.0,23.0,0.0,0.0,
NEVADA - Metropolitan Counties,Carson City,180.0,0.0,1.0,26.0,153.0,1151.0,268.0,797.0,86.0,12.0,
NEVADA - Metropolitan Counties,Storey,7.0,1.0,0.0,1.0,5.0,64.0,19.0,42.0,3.0,0.0,
NEVADA - Metropolitan Counties,Washoe,265.0,3.0,0.0,11.0,251.0,1368.0,445.0,801.0,122.0,2.0,
NEVADA - Nonmetropolitan Counties,Churchill,23.0,0.0,5.0,0.0,18.0,174.0,46.0,113.0,15.0,2.0,
NEVADA - Nonmetropolitan Counties,Douglas,107.0,1.0,10.0,9.0,87.0,706.0,176.0,500.0,30.0,6.0,
NEVADA - Nonmetropolitan Counties,Elko,25.0,0.0,7.0,2.0,16.0,201.0,79.0,98.0,24.0,1.0,
NEVADA - Nonmetropolitan Counties,Esmeralda,4.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,
NEVADA - Nonmetropolitan Counties,Eureka,9.0,0.0,1.0,1.0,7.0,25.0,13.0,10.0,2.0,0.0,
NEVADA - Nonmetropolitan Counties,Humboldt,51.0,0.0,0.0,1.0,50.0,41.0,18.0,17.0,6.0,1.0,
NEVADA - Nonmetropolitan Counties,Lander,23.0,0.0,8.0,0.0,15.0,159.0,75.0,66.0,18.0,0.0,
NEVADA - Nonmetropolitan Counties,Lincoln,2.0,0.0,0.0,0.0,2.0,51.0,4.0,38.0,9.0,18.0,
NEVADA - Nonmetropolitan Counties,Lyon,111.0,0.0,2.0,5.0,104.0,634.0,177.0,399.0,58.0,3.0,
NEVADA - Nonmetropolitan Counties,Mineral,32.0,0.0,0.0,0.0,32.0,30.0,14.0,10.0,6.0,1.0,
NEVADA - Nonmetropolitan Counties,Pershing,20.0,0.0,3.0,0.0,17.0,38.0,15.0,22.0,1.0,0.0,
NEVADA - Nonmetropolitan Counties,White Pine,14.0,1.0,1.0,1.0,11.0,117.0,37.0,73.0,7.0,2.0,
NEW HAMPSHIRE - Metropolitan Counties,Rockingham,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,
NEW HAMPSHIRE - Nonmetropolitan Counties,Carroll,5.0,0.0,1.0,0.0,4.0,47.0,14.0,26.0,7.0,1.0,
NEW HAMPSHIRE - Nonmetropolitan Counties,Cheshire,3.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,
NEW HAMPSHIRE - Nonmetropolitan Counties,Merrimack,7.0,0.0,4.0,0.0,3.0,7.0,1.0,6.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Atlantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Bergen County Police Department,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Burlington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Camden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Cape May,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Cumberland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Essex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Gloucester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Hudson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Hunterdon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Middlesex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Monmouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Morris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Ocean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Passaic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Salem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Somerset,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Sussex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Union,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Warren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW MEXICO - Metropolitan Counties,Bernalillo,813.0,6.0,40.0,94.0,673.0,2413.0,863.0,1182.0,368.0,54.0,
NEW MEXICO - Metropolitan Counties,Dona Ana,321.0,3.0,40.0,14.0,264.0,1344.0,472.0,748.0,124.0,8.0,
NEW MEXICO - Metropolitan Counties,Sandoval,13.0,0.0,0.0,1.0,12.0,169.0,120.0,44.0,5.0,0.0,
NEW MEXICO - Metropolitan Counties,San Juan,283.0,1.0,43.0,2.0,237.0,860.0,241.0,505.0,114.0,3.0,
NEW MEXICO - Metropolitan Counties,Santa Fe,198.0,1.0,20.0,21.0,156.0,1091.0,701.0,320.0,70.0,12.0,
NEW MEXICO - Metropolitan Counties,Torrance,13.0,0.0,1.0,1.0,11.0,159.0,92.0,38.0,29.0,0.0,
NEW MEXICO - Metropolitan Counties,Valencia,99.0,3.0,11.0,5.0,80.0,1188.0,744.0,239.0,205.0,37.0,
NEW MEXICO - Nonmetropolitan Counties,Chaves,56.0,3.0,10.0,2.0,41.0,444.0,251.0,164.0,29.0,2.0,
NEW MEXICO - Nonmetropolitan Counties,Cibola4,,2.0,1.0,0.0,,98.0,55.0,32.0,11.0,0.0,
NEW MEXICO - Nonmetropolitan Counties,Colfax,4.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,
NEW MEXICO - Nonmetropolitan Counties,Eddy2,,1.0,16.0,4.0,,480.0,184.0,262.0,34.0,0.0,
NEW MEXICO - Nonmetropolitan Counties,Grant,7.0,0.0,0.0,1.0,6.0,72.0,51.0,21.0,0.0,0.0,
NEW MEXICO - Nonmetropolitan Counties,Lea,52.0,1.0,9.0,4.0,38.0,328.0,130.0,169.0,29.0,1.0,
NEW MEXICO - Nonmetropolitan Counties,Lincoln4,,0.0,1.0,0.0,,115.0,34.0,75.0,6.0,0.0,
NEW MEXICO - Nonmetropolitan Counties,Luna,60.0,0.0,0.0,0.0,60.0,209.0,81.0,102.0,26.0,3.0,
NEW MEXICO - Nonmetropolitan Counties,McKinley,87.0,1.0,10.0,3.0,73.0,233.0,81.0,138.0,14.0,7.0,
NEW MEXICO - Nonmetropolitan Counties,Mora,4.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,
NEW MEXICO - Nonmetropolitan Counties,Otero,137.0,1.0,9.0,2.0,125.0,240.0,101.0,124.0,15.0,0.0,
NEW MEXICO - Nonmetropolitan Counties,Quay,2.0,0.0,0.0,0.0,2.0,26.0,8.0,15.0,3.0,0.0,
NEW MEXICO - Nonmetropolitan Counties,Roosevelt,20.0,0.0,4.0,2.0,14.0,62.0,23.0,33.0,6.0,0.0,
NEW MEXICO - Nonmetropolitan Counties,Sierra,13.0,0.0,0.0,1.0,12.0,59.0,27.0,25.0,7.0,1.0,
NEW YORK - Metropolitan Counties,Albany,24.0,0.0,1.0,1.0,22.0,171.0,30.0,132.0,9.0,1.0,
NEW YORK - Metropolitan Counties,Broome,70.0,0.0,9.0,6.0,55.0,1008.0,187.0,800.0,21.0,1.0,
NEW YORK - Metropolitan Counties,Chemung,18.0,0.0,2.0,2.0,14.0,351.0,63.0,274.0,14.0,4.0,
NEW YORK - Metropolitan Counties,Dutchess,64.0,0.0,6.0,18.0,40.0,733.0,159.0,547.0,27.0,1.0,
NEW YORK - Metropolitan Counties,Erie,121.0,0.0,7.0,10.0,104.0,1016.0,229.0,749.0,38.0,8.0,
NEW YORK - Metropolitan Counties,Herkimer,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,
NEW YORK - Metropolitan Counties,Livingston,26.0,0.0,6.0,4.0,16.0,412.0,73.0,331.0,8.0,4.0,
NEW YORK - Metropolitan Counties,Madison,9.0,0.0,1.0,1.0,7.0,201.0,47.0,143.0,11.0,0.0,
NEW YORK - Metropolitan Counties,Monroe,212.0,1.0,28.0,47.0,136.0,4244.0,595.0,3529.0,120.0,6.0,
NEW YORK - Metropolitan Counties,Nassau,1640.0,18.0,74.0,754.0,794.0,15185.0,1998.0,12066.0,1121.0,,
NEW YORK - Metropolitan Counties,Niagara,96.0,2.0,12.0,22.0,60.0,1237.0,322.0,864.0,51.0,3.0,
NEW YORK - Metropolitan Counties,Oneida,17.0,1.0,4.0,3.0,9.0,473.0,96.0,360.0,17.0,4.0,
NEW YORK - Metropolitan Counties,Onondaga,189.0,1.0,17.0,57.0,114.0,2383.0,531.0,1790.0,62.0,13.0,
NEW YORK - Metropolitan Counties,Ontario,44.0,2.0,12.0,5.0,25.0,897.0,165.0,711.0,21.0,2.0,
NEW YORK - Metropolitan Counties,Orange,9.0,0.0,0.0,1.0,8.0,25.0,2.0,21.0,2.0,0.0,
NEW YORK - Metropolitan Counties,Orleans,19.0,0.0,3.0,1.0,15.0,404.0,120.0,271.0,13.0,4.0,
NEW YORK - Metropolitan Counties,Oswego,47.0,0.0,10.0,4.0,33.0,462.0,126.0,314.0,22.0,3.0,
NEW YORK - Metropolitan Counties,Putnam,35.0,0.0,2.0,8.0,25.0,318.0,74.0,233.0,11.0,1.0,
NEW YORK - Metropolitan Counties,Rockland,9.0,0.0,0.0,1.0,8.0,46.0,2.0,43.0,1.0,0.0,
NEW YORK - Metropolitan Counties,Saratoga,40.0,0.0,5.0,10.0,25.0,1214.0,209.0,980.0,25.0,4.0,
NEW YORK - Metropolitan Counties,Schenectady,2.0,0.0,0.0,1.0,1.0,17.0,1.0,16.0,0.0,0.0,
NEW YORK - Metropolitan Counties,Schoharie,5.0,0.0,1.0,1.0,3.0,81.0,30.0,44.0,7.0,0.0,
NEW YORK - Metropolitan Counties,Suffolk,151.0,0.0,0.0,0.0,151.0,13.0,0.0,6.0,7.0,0.0,
NEW YORK - Metropolitan Counties,Suffolk County Police Department,2262.0,32.0,63.0,959.0,1208.0,25141.0,3743.0,19887.0,1511.0,237.0,
NEW YORK - Metropolitan Counties,Tioga,10.0,0.0,1.0,0.0,9.0,235.0,57.0,164.0,14.0,0.0,
NEW YORK - Metropolitan Counties,Tompkins2,,1.0,1.0,3.0,,407.0,111.0,290.0,6.0,1.0,
NEW YORK - Metropolitan Counties,Ulster,55.0,0.0,2.0,4.0,49.0,354.0,72.0,275.0,7.0,0.0,
NEW YORK - Metropolitan Counties,Warren,45.0,0.0,5.0,2.0,38.0,768.0,119.0,632.0,17.0,2.0,
NEW YORK - Metropolitan Counties,Washington,24.0,0.0,3.0,2.0,19.0,313.0,74.0,222.0,17.0,0.0,
NEW YORK - Metropolitan Counties,Wayne,38.0,0.0,3.0,8.0,27.0,433.0,138.0,274.0,21.0,0.0,
NEW YORK - Metropolitan Counties,Westchester Public Safety,55.0,0.0,0.0,3.0,52.0,192.0,17.0,168.0,7.0,1.0,
NEW YORK - Nonmetropolitan Counties,Allegany,2.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,
NEW YORK - Nonmetropolitan Counties,Cattaraugus,48.0,1.0,8.0,1.0,38.0,458.0,124.0,312.0,22.0,3.0,
NEW YORK - Nonmetropolitan Counties,Cayuga,27.0,1.0,2.0,2.0,22.0,301.0,63.0,235.0,3.0,2.0,
NEW YORK - Nonmetropolitan Counties,Chautauqua,24.0,0.0,6.0,1.0,17.0,804.0,192.0,594.0,18.0,0.0,
NEW YORK - Nonmetropolitan Counties,Chenango,12.0,0.0,2.0,1.0,9.0,299.0,78.0,215.0,6.0,2.0,
NEW YORK - Nonmetropolitan Counties,Clinton,3.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,0.0,0.0,
NEW YORK - Nonmetropolitan Counties,Columbia,27.0,0.0,0.0,1.0,26.0,329.0,105.0,220.0,4.0,0.0,
NEW YORK - Nonmetropolitan Counties,Cortland,18.0,0.0,4.0,3.0,11.0,316.0,82.0,223.0,11.0,3.0,
NEW YORK - Nonmetropolitan Counties,Delaware,9.0,0.0,3.0,0.0,6.0,131.0,42.0,86.0,3.0,8.0,
