State,County,Violent crime,Murder and nonnegligent manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson1,
MISSOURI - Nonmetropolitan Counties,Knox,2.0,0.0,0.0,0.0,2.0,46.0,18.0,26.0,2.0,0.0,
MISSOURI - Nonmetropolitan Counties,Laclede,138.0,0.0,0.0,0.0,138.0,329.0,81.0,216.0,32.0,2.0,
MISSOURI - Nonmetropolitan Counties,Lawrence,56.0,0.0,4.0,3.0,49.0,415.0,176.0,212.0,27.0,5.0,
MISSOURI - Nonmetropolitan Counties,Lewis,0.0,0.0,0.0,0.0,0.0,69.0,24.0,41.0,4.0,0.0,
MISSOURI - Nonmetropolitan Counties,Linn,16.0,0.0,1.0,0.0,15.0,54.0,29.0,24.0,1.0,2.0,
MISSOURI - Nonmetropolitan Counties,Livingston,3.0,0.0,0.0,0.0,3.0,32.0,10.0,17.0,5.0,1.0,
MISSOURI - Nonmetropolitan Counties,Macon,19.0,0.0,0.0,0.0,19.0,112.0,44.0,64.0,4.0,0.0,
MISSOURI - Nonmetropolitan Counties,Madison,11.0,0.0,0.0,0.0,11.0,57.0,23.0,29.0,5.0,0.0,
MISSOURI - Nonmetropolitan Counties,Maries,31.0,0.0,3.0,0.0,28.0,56.0,16.0,36.0,4.0,1.0,
MISSOURI - Nonmetropolitan Counties,Marion,10.0,0.0,2.0,0.0,8.0,118.0,19.0,96.0,3.0,0.0,
MISSOURI - Nonmetropolitan Counties,Mercer,9.0,3.0,0.0,0.0,6.0,14.0,4.0,10.0,0.0,0.0,
MISSOURI - Nonmetropolitan Counties,Miller,66.0,0.0,8.0,0.0,58.0,229.0,87.0,131.0,11.0,0.0,
MISSOURI - Nonmetropolitan Counties,Mississippi,16.0,0.0,0.0,0.0,16.0,59.0,20.0,37.0,2.0,0.0,
MISSOURI - Nonmetropolitan Counties,Monroe,5.0,0.0,0.0,0.0,5.0,51.0,18.0,26.0,7.0,1.0,
MISSOURI - Nonmetropolitan Counties,Montgomery,3.0,1.0,0.0,0.0,2.0,78.0,26.0,48.0,4.0,0.0,
MISSOURI - Nonmetropolitan Counties,Morgan,45.0,0.0,3.0,0.0,42.0,274.0,111.0,136.0,27.0,0.0,
MISSOURI - Nonmetropolitan Counties,New Madrid,20.0,0.0,0.0,0.0,20.0,60.0,16.0,38.0,6.0,2.0,
MISSOURI - Nonmetropolitan Counties,Nodaway,36.0,0.0,2.0,1.0,33.0,116.0,35.0,71.0,10.0,0.0,
MISSOURI - Nonmetropolitan Counties,Oregon,9.0,0.0,0.0,0.0,9.0,56.0,27.0,25.0,4.0,0.0,
MISSOURI - Nonmetropolitan Counties,Ozark,12.0,0.0,0.0,0.0,12.0,141.0,54.0,81.0,6.0,4.0,
MISSOURI - Nonmetropolitan Counties,Pemiscot,29.0,1.0,3.0,2.0,23.0,120.0,42.0,69.0,9.0,0.0,
MISSOURI - Nonmetropolitan Counties,Perry,6.0,0.0,0.0,0.0,6.0,63.0,14.0,39.0,10.0,0.0,
MISSOURI - Nonmetropolitan Counties,Pettis,9.0,0.0,2.0,0.0,7.0,388.0,130.0,234.0,24.0,0.0,
MISSOURI - Nonmetropolitan Counties,Phelps,41.0,1.0,4.0,1.0,35.0,387.0,120.0,234.0,33.0,2.0,
MISSOURI - Nonmetropolitan Counties,Pike,23.0,0.0,2.0,0.0,21.0,74.0,33.0,35.0,6.0,1.0,
MISSOURI - Nonmetropolitan Counties,Pulaski,91.0,4.0,5.0,4.0,78.0,368.0,186.0,154.0,28.0,3.0,
MISSOURI - Nonmetropolitan Counties,Putnam,0.0,0.0,0.0,0.0,0.0,15.0,11.0,1.0,3.0,0.0,
MISSOURI - Nonmetropolitan Counties,Ralls,5.0,0.0,0.0,0.0,5.0,152.0,32.0,117.0,3.0,1.0,
MISSOURI - Nonmetropolitan Counties,Randolph,6.0,0.0,2.0,0.0,4.0,142.0,37.0,105.0,0.0,1.0,
MISSOURI - Nonmetropolitan Counties,Reynolds,28.0,1.0,0.0,1.0,26.0,78.0,27.0,46.0,5.0,2.0,
MISSOURI - Nonmetropolitan Counties,Ripley,29.0,0.0,0.0,0.0,29.0,298.0,94.0,194.0,10.0,0.0,
MISSOURI - Nonmetropolitan Counties,Saline,23.0,0.0,2.0,2.0,19.0,91.0,44.0,45.0,2.0,0.0,
MISSOURI - Nonmetropolitan Counties,Schuyler,1.0,0.0,0.0,0.0,1.0,42.0,13.0,22.0,7.0,1.0,
MISSOURI - Nonmetropolitan Counties,Scott,24.0,0.0,0.0,1.0,23.0,96.0,32.0,55.0,9.0,0.0,
MISSOURI - Nonmetropolitan Counties,Shannon,3.0,0.0,0.0,0.0,3.0,54.0,15.0,32.0,7.0,1.0,
MISSOURI - Nonmetropolitan Counties,Shelby,2.0,0.0,1.0,0.0,1.0,40.0,5.0,33.0,2.0,0.0,
MISSOURI - Nonmetropolitan Counties,St. Clair,6.0,1.0,1.0,1.0,3.0,168.0,48.0,120.0,0.0,0.0,
MISSOURI - Nonmetropolitan Counties,Ste. Genevieve,59.0,0.0,2.0,0.0,57.0,114.0,23.0,76.0,15.0,5.0,
MISSOURI - Nonmetropolitan Counties,St. Francois,81.0,0.0,6.0,2.0,73.0,460.0,130.0,276.0,54.0,2.0,
MISSOURI - Nonmetropolitan Counties,Stoddard,25.0,0.0,2.0,1.0,22.0,236.0,66.0,158.0,12.0,2.0,
MISSOURI - Nonmetropolitan Counties,Stone,80.0,2.0,5.0,0.0,73.0,483.0,149.0,310.0,24.0,2.0,
MISSOURI - Nonmetropolitan Counties,Sullivan,10.0,0.0,0.0,0.0,10.0,61.0,31.0,27.0,3.0,0.0,
MISSOURI - Nonmetropolitan Counties,Taney,117.0,0.0,9.0,4.0,104.0,559.0,164.0,351.0,44.0,0.0,
MISSOURI - Nonmetropolitan Counties,Texas,6.0,0.0,2.0,0.0,4.0,204.0,87.0,102.0,15.0,4.0,
MISSOURI - Nonmetropolitan Counties,Vernon,33.0,1.0,2.0,0.0,30.0,220.0,69.0,132.0,19.0,1.0,
MISSOURI - Nonmetropolitan Counties,Wayne,10.0,0.0,1.0,0.0,9.0,84.0,32.0,48.0,4.0,1.0,
MISSOURI - Nonmetropolitan Counties,Worth,2.0,0.0,0.0,0.0,2.0,37.0,15.0,19.0,3.0,0.0,
MISSOURI - Nonmetropolitan Counties,Wright,16.0,0.0,5.0,0.0,11.0,85.0,40.0,40.0,5.0,0.0,
MONTANA - Metropolitan Counties2,Carbon,15.0,0.0,0.0,0.0,15.0,43.0,11.0,30.0,2.0,0.0,
MONTANA - Metropolitan Counties2,Cascade,28.0,0.0,3.0,0.0,25.0,248.0,41.0,201.0,6.0,4.0,
MONTANA - Metropolitan Counties2,Missoula,84.0,1.0,12.0,6.0,65.0,404.0,87.0,288.0,29.0,3.0,
MONTANA - Metropolitan Counties2,Yellowstone,78.0,0.0,4.0,4.0,70.0,610.0,146.0,402.0,62.0,3.0,
MONTANA - Nonmetropolitan Counties2,Beaverhead,7.0,0.0,0.0,0.0,7.0,63.0,15.0,44.0,4.0,1.0,
MONTANA - Nonmetropolitan Counties2,Big Horn,22.0,3.0,2.0,0.0,17.0,134.0,8.0,118.0,8.0,0.0,
MONTANA - Nonmetropolitan Counties2,Blaine,13.0,0.0,0.0,0.0,13.0,15.0,1.0,12.0,2.0,0.0,
MONTANA - Nonmetropolitan Counties2,Broadwater,17.0,0.0,2.0,0.0,15.0,56.0,8.0,42.0,6.0,0.0,
MONTANA - Nonmetropolitan Counties2,Carter,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties2,Chouteau,6.0,0.0,0.0,0.0,6.0,20.0,3.0,16.0,1.0,0.0,
MONTANA - Nonmetropolitan Counties2,Custer,1.0,0.0,0.0,0.0,1.0,39.0,6.0,30.0,3.0,0.0,
MONTANA - Nonmetropolitan Counties2,Daniels,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties2,Dawson,9.0,0.0,2.0,0.0,7.0,66.0,9.0,54.0,3.0,1.0,
MONTANA - Nonmetropolitan Counties2,Deer Lodge,25.0,0.0,4.0,1.0,20.0,152.0,15.0,130.0,7.0,2.0,
MONTANA - Nonmetropolitan Counties2,Fallon,0.0,0.0,0.0,0.0,0.0,12.0,2.0,9.0,1.0,0.0,
MONTANA - Nonmetropolitan Counties2,Fergus,8.0,0.0,5.0,0.0,3.0,52.0,9.0,41.0,2.0,0.0,
MONTANA - Nonmetropolitan Counties2,Gallatin,44.0,0.0,17.0,2.0,25.0,335.0,39.0,273.0,23.0,1.0,
MONTANA - Nonmetropolitan Counties2,Garfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties2,Glacier,20.0,1.0,0.0,0.0,19.0,35.0,6.0,25.0,4.0,0.0,
MONTANA - Nonmetropolitan Counties2,Golden Valley,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties2,Granite,1.0,0.0,0.0,0.0,1.0,54.0,4.0,50.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties2,Hill,19.0,0.0,2.0,0.0,17.0,131.0,19.0,102.0,10.0,1.0,
MONTANA - Nonmetropolitan Counties2,Jefferson,13.0,0.0,1.0,0.0,12.0,36.0,6.0,28.0,2.0,1.0,
MONTANA - Nonmetropolitan Counties2,Judith Basin,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties2,Lake,46.0,0.0,10.0,1.0,35.0,294.0,74.0,176.0,44.0,3.0,
MONTANA - Nonmetropolitan Counties2,Lewis and Clark,80.0,2.0,18.0,1.0,59.0,342.0,77.0,239.0,26.0,5.0,
MONTANA - Nonmetropolitan Counties2,Lincoln,25.0,1.0,2.0,1.0,21.0,129.0,24.0,98.0,7.0,0.0,
MONTANA - Nonmetropolitan Counties2,Madison,6.0,0.0,0.0,0.0,6.0,38.0,6.0,29.0,3.0,0.0,
MONTANA - Nonmetropolitan Counties2,McCone,1.0,0.0,0.0,0.0,1.0,18.0,3.0,14.0,1.0,0.0,
MONTANA - Nonmetropolitan Counties2,Meagher,6.0,0.0,0.0,0.0,6.0,23.0,5.0,17.0,1.0,0.0,
MONTANA - Nonmetropolitan Counties2,Mineral,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties2,Musselshell,18.0,0.0,1.0,0.0,17.0,77.0,14.0,61.0,2.0,0.0,
MONTANA - Nonmetropolitan Counties2,Park,20.0,1.0,2.0,1.0,16.0,54.0,18.0,32.0,4.0,3.0,
MONTANA - Nonmetropolitan Counties2,Phillips,7.0,0.0,1.0,0.0,6.0,60.0,10.0,44.0,6.0,0.0,
MONTANA - Nonmetropolitan Counties2,Pondera,0.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,1.0,0.0,
MONTANA - Nonmetropolitan Counties2,Powell,13.0,0.0,0.0,0.0,13.0,87.0,16.0,65.0,6.0,0.0,
MONTANA - Nonmetropolitan Counties2,Prairie,1.0,0.0,1.0,0.0,0.0,6.0,1.0,4.0,1.0,0.0,
MONTANA - Nonmetropolitan Counties2,Ravalli,46.0,0.0,4.0,0.0,42.0,310.0,34.0,270.0,6.0,2.0,
MONTANA - Nonmetropolitan Counties2,Richland,0.0,0.0,0.0,0.0,0.0,32.0,5.0,27.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties2,Roosevelt,23.0,0.0,2.0,0.0,21.0,52.0,5.0,36.0,11.0,2.0,
MONTANA - Nonmetropolitan Counties2,Rosebud,10.0,0.0,1.0,0.0,9.0,44.0,13.0,29.0,2.0,1.0,
MONTANA - Nonmetropolitan Counties2,Sanders,8.0,0.0,5.0,0.0,3.0,67.0,10.0,50.0,7.0,0.0,
MONTANA - Nonmetropolitan Counties2,Sheridan,7.0,0.0,1.0,0.0,6.0,69.0,7.0,50.0,12.0,0.0,
MONTANA - Nonmetropolitan Counties2,Silver Bow,97.0,2.0,10.0,11.0,74.0,1020.0,149.0,812.0,59.0,12.0,
MONTANA - Nonmetropolitan Counties2,Stillwater,13.0,0.0,3.0,0.0,10.0,61.0,19.0,38.0,4.0,0.0,
MONTANA - Nonmetropolitan Counties2,Sweet Grass,5.0,0.0,0.0,0.0,5.0,36.0,4.0,30.0,2.0,0.0,
MONTANA - Nonmetropolitan Counties2,Teton,7.0,0.0,0.0,0.0,7.0,53.0,7.0,43.0,3.0,0.0,
MONTANA - Nonmetropolitan Counties2,Toole,25.0,0.0,2.0,0.0,23.0,128.0,15.0,105.0,8.0,2.0,
MONTANA - Nonmetropolitan Counties2,Valley,8.0,0.0,2.0,0.0,6.0,23.0,5.0,18.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties2,Wheatland,3.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties2,Wibaux,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,
NEBRASKA - Metropolitan Counties,Cass,11.0,1.0,4.0,1.0,5.0,313.0,63.0,208.0,42.0,2.0,
NEBRASKA - Metropolitan Counties,Dakota,3.0,0.0,0.0,0.0,3.0,61.0,13.0,39.0,9.0,0.0,
NEBRASKA - Metropolitan Counties,Dixon,3.0,0.0,2.0,0.0,1.0,71.0,24.0,43.0,4.0,4.0,
NEBRASKA - Metropolitan Counties,Douglas,123.0,0.0,8.0,7.0,108.0,1175.0,298.0,786.0,91.0,0.0,
NEBRASKA - Metropolitan Counties,Lancaster,9.0,0.0,1.0,0.0,8.0,297.0,78.0,214.0,5.0,2.0,
NEBRASKA - Metropolitan Counties,Sarpy,25.0,0.0,10.0,6.0,9.0,730.0,115.0,555.0,60.0,0.0,
NEBRASKA - Metropolitan Counties,Saunders,6.0,2.0,0.0,0.0,4.0,119.0,31.0,75.0,13.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Adams,4.0,0.0,2.0,0.0,2.0,170.0,49.0,110.0,11.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Antelope,1.0,0.0,0.0,0.0,1.0,20.0,4.0,15.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Arthur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Box Butte,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Boyd,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Brown,3.0,1.0,0.0,0.0,2.0,25.0,6.0,18.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Buffalo,9.0,0.0,4.0,2.0,3.0,140.0,39.0,97.0,4.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Burt,3.0,0.0,0.0,0.0,3.0,46.0,17.0,25.0,4.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Butler,2.0,0.0,0.0,0.0,2.0,49.0,12.0,35.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Cedar,3.0,0.0,0.0,0.0,3.0,12.0,0.0,12.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Chase,1.0,0.0,0.0,0.0,1.0,23.0,8.0,14.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Cherry,2.0,0.0,0.0,0.0,2.0,9.0,0.0,9.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Cuming,4.0,0.0,3.0,0.0,1.0,29.0,6.0,17.0,6.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Custer,2.0,0.0,1.0,1.0,0.0,51.0,19.0,31.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Dawes,0.0,0.0,0.0,0.0,0.0,21.0,7.0,13.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Dawson,10.0,0.0,6.0,1.0,3.0,74.0,17.0,50.0,7.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Deuel,2.0,0.0,0.0,0.0,2.0,16.0,3.0,12.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Dodge,8.0,0.0,1.0,2.0,5.0,155.0,38.0,112.0,5.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Franklin,1.0,0.0,0.0,0.0,1.0,7.0,2.0,5.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Gage,3.0,0.0,0.0,0.0,3.0,136.0,23.0,101.0,12.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Hall,4.0,0.0,1.0,0.0,3.0,228.0,59.0,159.0,10.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Hamilton,5.0,0.0,3.0,0.0,2.0,67.0,18.0,46.0,3.0,2.0,
NEBRASKA - Nonmetropolitan Counties,Hitchcock,5.0,0.0,2.0,1.0,2.0,22.0,12.0,7.0,3.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Hooker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEBRASKA - Nonmetropolitan Counties,Jefferson,3.0,0.0,0.0,0.0,3.0,74.0,17.0,52.0,5.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Kearney,3.0,0.0,2.0,0.0,1.0,49.0,8.0,40.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Keith,1.0,0.0,0.0,0.0,1.0,44.0,10.0,28.0,6.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Keya Paha,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Lincoln,10.0,0.0,5.0,0.0,5.0,107.0,30.0,70.0,7.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Madison,4.0,0.0,3.0,0.0,1.0,83.0,10.0,68.0,5.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Morrill,1.0,0.0,0.0,0.0,1.0,23.0,7.0,14.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Nance,1.0,0.0,0.0,0.0,1.0,27.0,8.0,19.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Nemaha,0.0,0.0,0.0,0.0,0.0,23.0,5.0,18.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Nuckolls,1.0,0.0,1.0,0.0,0.0,6.0,2.0,2.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Pawnee,0.0,0.0,0.0,0.0,0.0,41.0,14.0,27.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Phelps,1.0,0.0,0.0,0.0,1.0,44.0,9.0,33.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Pierce,1.0,0.0,0.0,0.0,1.0,36.0,3.0,32.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Platte,8.0,0.0,1.0,2.0,5.0,132.0,29.0,96.0,7.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Polk,0.0,0.0,0.0,0.0,0.0,60.0,12.0,45.0,3.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Red Willow,1.0,0.0,0.0,0.0,1.0,33.0,14.0,17.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Rock,0.0,0.0,0.0,0.0,0.0,12.0,5.0,7.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Saline,1.0,0.0,0.0,0.0,1.0,61.0,27.0,26.0,8.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Scotts Bluff,9.0,0.0,2.0,0.0,7.0,99.0,33.0,59.0,7.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Sheridan,5.0,0.0,0.0,0.0,5.0,55.0,9.0,42.0,4.0,2.0,
NEBRASKA - Nonmetropolitan Counties,Sherman,0.0,0.0,0.0,0.0,0.0,20.0,1.0,18.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Stanton,7.0,0.0,0.0,0.0,7.0,58.0,8.0,48.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Thayer,3.0,0.0,0.0,0.0,3.0,75.0,20.0,49.0,6.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Wayne,0.0,0.0,0.0,0.0,0.0,21.0,7.0,13.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Webster,2.0,0.0,0.0,0.0,2.0,39.0,9.0,29.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,York,1.0,1.0,0.0,0.0,0.0,52.0,14.0,35.0,3.0,0.0,
NEVADA - Metropolitan Counties,Carson City,148.0,4.0,0.0,16.0,128.0,1275.0,316.0,890.0,69.0,7.0,
NEVADA - Metropolitan Counties,Storey,19.0,0.0,0.0,1.0,18.0,58.0,22.0,36.0,0.0,0.0,
NEVADA - Metropolitan Counties,Washoe,189.0,3.0,7.0,10.0,169.0,934.0,333.0,537.0,64.0,9.0,
NEVADA - Nonmetropolitan Counties,Churchill,18.0,0.0,0.0,1.0,17.0,255.0,90.0,152.0,13.0,1.0,
NEVADA - Nonmetropolitan Counties,Douglas,59.0,1.0,3.0,5.0,50.0,742.0,130.0,588.0,24.0,7.0,
NEVADA - Nonmetropolitan Counties,Elko,36.0,7.0,4.0,3.0,22.0,40.0,17.0,16.0,7.0,1.0,
NEVADA - Nonmetropolitan Counties,Eureka,13.0,0.0,3.0,0.0,10.0,31.0,10.0,19.0,2.0,0.0,
NEVADA - Nonmetropolitan Counties,Humboldt,38.0,0.0,0.0,0.0,38.0,52.0,17.0,29.0,6.0,1.0,
NEVADA - Nonmetropolitan Counties,Lincoln,9.0,1.0,0.0,0.0,8.0,66.0,8.0,55.0,3.0,2.0,
NEVADA - Nonmetropolitan Counties,Lyon,84.0,3.0,3.0,7.0,71.0,753.0,245.0,458.0,50.0,7.0,
NEVADA - Nonmetropolitan Counties,White Pine,32.0,1.0,3.0,0.0,28.0,143.0,50.0,82.0,11.0,1.0,
NEW HAMPSHIRE - Metropolitan Counties,Rockingham,9.0,0.0,1.0,0.0,8.0,2.0,0.0,2.0,0.0,1.0,
NEW HAMPSHIRE - Nonmetropolitan Counties,Carroll,5.0,0.0,1.0,0.0,4.0,56.0,19.0,35.0,2.0,0.0,
NEW HAMPSHIRE - Nonmetropolitan Counties,Cheshire,2.0,0.0,1.0,0.0,1.0,7.0,0.0,6.0,1.0,0.0,
NEW HAMPSHIRE - Nonmetropolitan Counties,Merrimack,5.0,0.0,3.0,0.0,2.0,16.0,0.0,16.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Atlantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Bergen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Bergen County Police Department,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Burlington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Camden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Cape May,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Cumberland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Essex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Gloucester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Hudson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Hunterdon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Mercer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Middlesex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Monmouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Morris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Ocean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Passaic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Salem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Somerset,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Sussex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Union,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Warren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW MEXICO - Metropolitan Counties,Bernalillo,784.0,4.0,32.0,101.0,647.0,2426.0,882.0,1317.0,227.0,68.0,
NEW MEXICO - Metropolitan Counties,Dona Ana,312.0,4.0,39.0,18.0,251.0,1548.0,608.0,808.0,132.0,6.0,
NEW MEXICO - Metropolitan Counties,Sandoval,23.0,0.0,0.0,2.0,21.0,92.0,49.0,43.0,0.0,0.0,
NEW MEXICO - Metropolitan Counties,San Juan,213.0,2.0,25.0,9.0,177.0,814.0,222.0,540.0,52.0,14.0,
NEW MEXICO - Metropolitan Counties,Santa Fe,147.0,2.0,6.0,12.0,127.0,1120.0,693.0,368.0,59.0,7.0,
NEW MEXICO - Metropolitan Counties,Torrance,15.0,0.0,9.0,2.0,4.0,153.0,76.0,55.0,22.0,2.0,
NEW MEXICO - Metropolitan Counties,Valencia,153.0,4.0,18.0,15.0,116.0,1453.0,692.0,618.0,143.0,7.0,
NEW MEXICO - Nonmetropolitan Counties,Catron,1.0,0.0,0.0,0.0,1.0,22.0,9.0,11.0,2.0,0.0,
NEW MEXICO - Nonmetropolitan Counties,Chaves,64.0,1.0,11.0,3.0,49.0,309.0,109.0,169.0,31.0,2.0,
NEW MEXICO - Nonmetropolitan Counties,Cibola,101.0,0.0,5.0,1.0,95.0,108.0,53.0,46.0,9.0,9.0,
NEW MEXICO - Nonmetropolitan Counties,Colfax,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,
NEW MEXICO - Nonmetropolitan Counties,Curry,15.0,4.0,4.0,1.0,6.0,193.0,95.0,91.0,7.0,1.0,
NEW MEXICO - Nonmetropolitan Counties,Eddy,74.0,1.0,13.0,5.0,55.0,489.0,151.0,317.0,21.0,7.0,
NEW MEXICO - Nonmetropolitan Counties,Guadalupe,11.0,0.0,0.0,1.0,10.0,11.0,5.0,6.0,0.0,0.0,
NEW MEXICO - Nonmetropolitan Counties,Hidalgo,4.0,1.0,0.0,0.0,3.0,11.0,4.0,5.0,2.0,0.0,
NEW MEXICO - Nonmetropolitan Counties,Lea,52.0,4.0,6.0,1.0,41.0,450.0,139.0,288.0,23.0,2.0,
