State,County,Violentcrime,Murder andnonnegligentmanslaughter,Rape(reviseddefinition)1,Rape(legacydefinition)2,Robbery,Aggravatedassault,Propertycrime,Burglary,Larceny-theft,Motorvehicletheft,Arson3,
MONTANA - Metropolitan Counties,Yellowstone,76.0,1.0,11.0,,8.0,56.0,646.0,146.0,430.0,70.0,5.0,
MONTANA - Nonmetropolitan Counties,Beaverhead,4.0,0.0,1.0,,0.0,3.0,20.0,6.0,11.0,3.0,1.0,
MONTANA - Nonmetropolitan Counties,Blaine,5.0,0.0,0.0,,0.0,5.0,6.0,2.0,2.0,2.0,0.0,
MONTANA - Nonmetropolitan Counties,Broadwater,17.0,0.0,3.0,,1.0,13.0,24.0,2.0,20.0,2.0,1.0,
MONTANA - Nonmetropolitan Counties,Carter,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Custer,1.0,0.0,1.0,,0.0,0.0,29.0,3.0,26.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Daniels,1.0,0.0,0.0,,0.0,1.0,6.0,2.0,4.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Dawson,7.0,0.0,1.0,,0.0,6.0,82.0,19.0,53.0,10.0,1.0,
MONTANA - Nonmetropolitan Counties,Deer Lodge,35.0,0.0,1.0,,0.0,34.0,204.0,47.0,140.0,17.0,1.0,
MONTANA - Nonmetropolitan Counties,Fallon,0.0,0.0,0.0,,0.0,0.0,4.0,2.0,2.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Fergus,19.0,0.0,4.0,,0.0,15.0,46.0,11.0,32.0,3.0,1.0,
MONTANA - Nonmetropolitan Counties,Flathead,200.0,3.0,14.0,,3.0,180.0,1237.0,202.0,906.0,129.0,5.0,
MONTANA - Nonmetropolitan Counties,Gallatin,66.0,0.0,24.0,,0.0,42.0,504.0,61.0,410.0,33.0,3.0,
MONTANA - Nonmetropolitan Counties,Garfield,0.0,0.0,0.0,,0.0,0.0,7.0,1.0,6.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Glacier,16.0,0.0,0.0,,1.0,15.0,56.0,3.0,44.0,9.0,0.0,
MONTANA - Nonmetropolitan Counties,Granite,4.0,0.0,0.0,,0.0,4.0,50.0,6.0,39.0,5.0,0.0,
MONTANA - Nonmetropolitan Counties,Hill,14.0,0.0,5.0,,0.0,9.0,149.0,10.0,127.0,12.0,1.0,
MONTANA - Nonmetropolitan Counties,Jefferson,26.0,0.0,2.0,,0.0,24.0,76.0,23.0,48.0,5.0,1.0,
MONTANA - Nonmetropolitan Counties,Judith Basin,5.0,0.0,1.0,,0.0,4.0,5.0,1.0,1.0,3.0,0.0,
MONTANA - Nonmetropolitan Counties,Lake,96.0,1.0,11.0,,3.0,81.0,345.0,93.0,212.0,40.0,2.0,
MONTANA - Nonmetropolitan Counties,Lewis and Clark,85.0,0.0,31.0,,0.0,54.0,405.0,92.0,276.0,37.0,7.0,
MONTANA - Nonmetropolitan Counties,Lincoln,28.0,1.0,5.0,,0.0,22.0,159.0,29.0,116.0,14.0,2.0,
MONTANA - Nonmetropolitan Counties,Madison,5.0,0.0,0.0,,0.0,5.0,37.0,15.0,19.0,3.0,0.0,
MONTANA - Nonmetropolitan Counties,McCone,0.0,0.0,0.0,,0.0,0.0,13.0,1.0,10.0,2.0,0.0,
MONTANA - Nonmetropolitan Counties,Meagher,2.0,0.0,0.0,,0.0,2.0,33.0,4.0,27.0,2.0,0.0,
MONTANA - Nonmetropolitan Counties,Musselshell,20.0,0.0,3.0,,0.0,17.0,70.0,15.0,53.0,2.0,0.0,
MONTANA - Nonmetropolitan Counties,Park,16.0,1.0,1.0,,1.0,13.0,34.0,5.0,28.0,1.0,1.0,
MONTANA - Nonmetropolitan Counties,Phillips,9.0,0.0,0.0,,0.0,9.0,64.0,8.0,53.0,3.0,1.0,
MONTANA - Nonmetropolitan Counties,Pondera,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Powell,20.0,0.0,3.0,,0.0,17.0,13.0,2.0,10.0,1.0,1.0,
MONTANA - Nonmetropolitan Counties,Prairie,2.0,0.0,0.0,,0.0,2.0,3.0,1.0,2.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Ravalli,45.0,0.0,3.0,,0.0,42.0,187.0,36.0,148.0,3.0,2.0,
MONTANA - Nonmetropolitan Counties,Richland,7.0,0.0,1.0,,0.0,6.0,46.0,2.0,37.0,7.0,0.0,
MONTANA - Nonmetropolitan Counties,Roosevelt,25.0,1.0,0.0,,2.0,22.0,41.0,8.0,26.0,7.0,0.0,
MONTANA - Nonmetropolitan Counties,Rosebud,17.0,0.0,0.0,,1.0,16.0,31.0,6.0,22.0,3.0,0.0,
MONTANA - Nonmetropolitan Counties,Sanders,12.0,0.0,1.0,,1.0,10.0,71.0,11.0,57.0,3.0,0.0,
MONTANA - Nonmetropolitan Counties,Sheridan,17.0,0.0,2.0,,0.0,15.0,73.0,15.0,50.0,8.0,0.0,
MONTANA - Nonmetropolitan Counties,Silver Bow,123.0,1.0,9.0,,12.0,101.0,1509.0,178.0,1236.0,95.0,5.0,
MONTANA - Nonmetropolitan Counties,Stillwater,14.0,0.0,4.0,,0.0,10.0,71.0,34.0,34.0,3.0,1.0,
MONTANA - Nonmetropolitan Counties,Teton,8.0,0.0,2.0,,0.0,6.0,61.0,11.0,45.0,5.0,0.0,
MONTANA - Nonmetropolitan Counties,Toole,26.0,0.0,4.0,,0.0,22.0,101.0,17.0,67.0,17.0,1.0,
MONTANA - Nonmetropolitan Counties,Valley,1.0,0.0,0.0,,0.0,1.0,51.0,12.0,33.0,6.0,0.0,
MONTANA - Nonmetropolitan Counties,Wheatland,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,1.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Wibaux,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,2.0,0.0,0.0,
NEBRASKA - Metropolitan Counties,Dakota,13.0,0.0,,1.0,0.0,12.0,60.0,12.0,43.0,5.0,0.0,
NEBRASKA - Metropolitan Counties,Dixon,0.0,0.0,0.0,,0.0,0.0,90.0,39.0,45.0,6.0,0.0,
NEBRASKA - Metropolitan Counties,Douglas,133.0,2.0,,7.0,9.0,115.0,1077.0,303.0,678.0,96.0,0.0,
NEBRASKA - Metropolitan Counties,Hall,18.0,0.0,0.0,,0.0,18.0,239.0,107.0,115.0,17.0,0.0,
NEBRASKA - Metropolitan Counties,Hamilton,5.0,0.0,0.0,,0.0,5.0,35.0,11.0,22.0,2.0,0.0,
NEBRASKA - Metropolitan Counties,Lancaster,23.0,0.0,,6.0,3.0,14.0,210.0,60.0,140.0,10.0,1.0,
NEBRASKA - Metropolitan Counties,Saunders,6.0,0.0,,1.0,1.0,4.0,132.0,54.0,61.0,17.0,0.0,
NEBRASKA - Metropolitan Counties,Seward,2.0,0.0,1.0,,0.0,1.0,47.0,14.0,23.0,10.0,0.0,
NEBRASKA - Metropolitan Counties,Washington,2.0,0.0,0.0,,0.0,2.0,91.0,7.0,71.0,13.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Adams,6.0,0.0,3.0,,0.0,3.0,79.0,23.0,54.0,2.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Antelope,2.0,0.0,,1.0,0.0,1.0,20.0,2.0,18.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Arthur,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Box Butte,0.0,0.0,,0.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,
NEBRASKA - Nonmetropolitan Counties,Brown,0.0,0.0,,0.0,0.0,0.0,33.0,11.0,22.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Buffalo,11.0,1.0,4.0,,1.0,5.0,133.0,41.0,89.0,3.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Burt,4.0,0.0,,0.0,0.0,4.0,26.0,10.0,15.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Butler,5.0,0.0,1.0,,0.0,4.0,46.0,21.0,24.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Cedar,4.0,0.0,,0.0,1.0,3.0,21.0,0.0,19.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Chase,0.0,0.0,,0.0,0.0,0.0,20.0,7.0,13.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Cherry,3.0,0.0,,0.0,0.0,3.0,11.0,2.0,8.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Cuming,1.0,0.0,,0.0,0.0,1.0,21.0,4.0,16.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Dawes,1.0,0.0,,0.0,0.0,1.0,19.0,5.0,14.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Dawson,8.0,0.0,1.0,,0.0,7.0,37.0,12.0,20.0,5.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Deuel,0.0,0.0,0.0,,0.0,0.0,10.0,1.0,8.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Dodge,9.0,0.0,,0.0,0.0,9.0,134.0,36.0,89.0,9.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Franklin,0.0,0.0,,0.0,0.0,0.0,13.0,4.0,8.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Gage,45.0,0.0,8.0,,1.0,36.0,107.0,22.0,73.0,12.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Hitchcock,2.0,0.0,,0.0,0.0,2.0,27.0,14.0,11.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Holt,6.0,0.0,,0.0,0.0,6.0,9.0,1.0,7.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Hooker,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Johnson,6.0,0.0,1.0,,0.0,5.0,13.0,2.0,9.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Kearney,5.0,0.0,3.0,,0.0,2.0,45.0,12.0,29.0,4.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Keith,1.0,0.0,0.0,,0.0,1.0,15.0,4.0,9.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Keya Paha,0.0,0.0,,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Kimball,1.0,0.0,,1.0,0.0,0.0,17.0,1.0,13.0,3.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Knox,7.0,1.0,,2.0,0.0,4.0,21.0,3.0,12.0,6.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Lincoln,12.0,2.0,3.0,,0.0,7.0,79.0,30.0,45.0,4.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Madison,5.0,0.0,2.0,,0.0,3.0,81.0,23.0,46.0,12.0,2.0,
NEBRASKA - Nonmetropolitan Counties,Morrill,0.0,0.0,,0.0,0.0,0.0,7.0,1.0,6.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Nemaha,4.0,0.0,2.0,,0.0,2.0,48.0,17.0,26.0,5.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Pawnee,0.0,0.0,,0.0,0.0,0.0,44.0,17.0,25.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Perkins,2.0,0.0,0.0,,0.0,2.0,9.0,1.0,8.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Phelps,5.0,0.0,2.0,,0.0,3.0,30.0,6.0,24.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Pierce,4.0,0.0,,0.0,0.0,4.0,30.0,3.0,27.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Platte,6.0,0.0,0.0,,0.0,6.0,84.0,16.0,59.0,9.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Polk,0.0,0.0,0.0,,0.0,0.0,79.0,21.0,51.0,7.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Red Willow,1.0,0.0,,0.0,0.0,1.0,34.0,10.0,24.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Rock,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Scotts Bluff,7.0,1.0,3.0,,1.0,2.0,128.0,65.0,55.0,8.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Sheridan,0.0,0.0,,0.0,0.0,0.0,35.0,10.0,20.0,5.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Stanton,1.0,0.0,,0.0,0.0,1.0,44.0,6.0,33.0,5.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Thayer,11.0,0.0,,0.0,0.0,11.0,54.0,5.0,45.0,4.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Thurston,2.0,0.0,0.0,,0.0,2.0,5.0,3.0,0.0,2.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Wayne,1.0,0.0,0.0,,0.0,1.0,28.0,8.0,17.0,3.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Webster,6.0,0.0,,0.0,0.0,6.0,20.0,3.0,16.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Wheeler,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,York,1.0,0.0,0.0,,0.0,1.0,35.0,5.0,25.0,5.0,0.0,
NEVADA - Metropolitan Counties,Carson City,160.0,1.0,0.0,,15.0,144.0,875.0,198.0,623.0,54.0,6.0,
NEVADA - Metropolitan Counties,Storey,28.0,0.0,5.0,,3.0,20.0,92.0,29.0,54.0,9.0,0.0,
NEVADA - Metropolitan Counties,Washoe,154.0,2.0,35.0,,19.0,98.0,843.0,252.0,498.0,93.0,13.0,
NEVADA - Nonmetropolitan Counties,Churchill,25.0,0.0,5.0,,2.0,18.0,258.0,104.0,140.0,14.0,2.0,
NEVADA - Nonmetropolitan Counties,Douglas,78.0,1.0,11.0,,10.0,56.0,759.0,118.0,607.0,34.0,5.0,
NEVADA - Nonmetropolitan Counties,Elko,36.0,1.0,5.0,,0.0,30.0,259.0,91.0,144.0,24.0,1.0,
NEVADA - Nonmetropolitan Counties,Esmeralda,1.0,0.0,0.0,,0.0,1.0,9.0,1.0,3.0,5.0,0.0,
NEVADA - Nonmetropolitan Counties,Eureka,8.0,0.0,2.0,,0.0,6.0,34.0,19.0,12.0,3.0,1.0,
NEVADA - Nonmetropolitan Counties,Humboldt,47.0,0.0,0.0,,0.0,47.0,54.0,19.0,28.0,7.0,0.0,
NEVADA - Nonmetropolitan Counties,Lander,35.0,0.0,9.0,,0.0,26.0,132.0,54.0,66.0,12.0,0.0,
NEVADA - Nonmetropolitan Counties,Lincoln,1.0,0.0,0.0,,0.0,1.0,49.0,2.0,43.0,4.0,0.0,
NEVADA - Nonmetropolitan Counties,Lyon,140.0,2.0,20.0,,11.0,107.0,801.0,233.0,516.0,52.0,8.0,
NEVADA - Nonmetropolitan Counties,Nye,61.0,2.0,7.0,,10.0,42.0,822.0,320.0,422.0,80.0,16.0,
NEVADA - Nonmetropolitan Counties,Pershing,23.0,0.0,7.0,,0.0,16.0,47.0,6.0,39.0,2.0,0.0,
NEVADA - Nonmetropolitan Counties,White Pine,31.0,3.0,10.0,,0.0,18.0,97.0,40.0,44.0,13.0,4.0,
NEW HAMPSHIRE - Metropolitan Counties,Rockingham,5.0,0.0,1.0,,0.0,4.0,4.0,0.0,4.0,0.0,0.0,
NEW HAMPSHIRE - Nonmetropolitan Counties,Carroll,17.0,0.0,2.0,,0.0,15.0,69.0,20.0,47.0,2.0,1.0,
NEW HAMPSHIRE - Nonmetropolitan Counties,Cheshire,2.0,0.0,0.0,,0.0,2.0,18.0,4.0,14.0,0.0,0.0,
NEW HAMPSHIRE - Nonmetropolitan Counties,Merrimack,4.0,0.0,2.0,,1.0,1.0,5.0,0.0,5.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Atlantic,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Bergen,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Burlington,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Camden,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Camden County Police Department,1550.0,33.0,,51.0,531.0,935.0,2845.0,844.0,1680.0,321.0,84.0,
NEW JERSEY - Metropolitan Counties,Cape May,2.0,0.0,,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Cumberland,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Essex,115.0,0.0,,0.0,54.0,61.0,86.0,17.0,64.0,5.0,0.0,
NEW JERSEY - Metropolitan Counties,Gloucester,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Hudson,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Hunterdon,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Mercer,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Monmouth,1.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Morris,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Ocean,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Passaic,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Salem,2.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Somerset,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Sussex,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Union,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties,Warren,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW MEXICO - Metropolitan Counties,Bernalillo,613.0,7.0,,47.0,92.0,467.0,2099.0,755.0,1114.0,230.0,71.0,
NEW MEXICO - Metropolitan Counties,Dona Ana,251.0,3.0,,64.0,9.0,175.0,1190.0,439.0,648.0,103.0,9.0,
NEW MEXICO - Metropolitan Counties,Sandoval,29.0,0.0,,2.0,2.0,25.0,199.0,87.0,91.0,21.0,,
NEW MEXICO - Metropolitan Counties,San Juan,317.0,3.0,,38.0,5.0,271.0,664.0,191.0,416.0,57.0,13.0,
NEW MEXICO - Metropolitan Counties,Santa Fe,57.0,1.0,,4.0,5.0,47.0,779.0,414.0,336.0,29.0,7.0,
NEW MEXICO - Metropolitan Counties,Torrance,49.0,2.0,,0.0,2.0,45.0,172.0,86.0,66.0,20.0,1.0,
NEW MEXICO - Metropolitan Counties,Valencia,371.0,1.0,,12.0,8.0,350.0,1084.0,479.0,502.0,103.0,5.0,
NEW MEXICO - Nonmetropolitan Counties,Catron,3.0,0.0,,0.0,0.0,3.0,3.0,1.0,0.0,2.0,,
NEW MEXICO - Nonmetropolitan Counties,Chaves,47.0,2.0,,6.0,2.0,37.0,359.0,145.0,172.0,42.0,3.0,
NEW MEXICO - Nonmetropolitan Counties,Cibola,80.0,0.0,,2.0,0.0,78.0,85.0,32.0,38.0,15.0,3.0,
NEW MEXICO - Nonmetropolitan Counties,Colfax,9.0,0.0,,0.0,0.0,9.0,30.0,14.0,15.0,1.0,,
NEW MEXICO - Nonmetropolitan Counties,Curry,17.0,0.0,,0.0,0.0,17.0,170.0,77.0,67.0,26.0,,
NEW MEXICO - Nonmetropolitan Counties,De Baca,6.0,0.0,,0.0,0.0,6.0,2.0,1.0,0.0,1.0,,
NEW MEXICO - Nonmetropolitan Counties,Eddy,41.0,0.0,,0.0,2.0,39.0,407.0,49.0,316.0,42.0,,
NEW MEXICO - Nonmetropolitan Counties,Guadalupe,11.0,0.0,,1.0,0.0,10.0,30.0,19.0,8.0,3.0,1.0,
NEW MEXICO - Nonmetropolitan Counties,Hidalgo,11.0,0.0,,1.0,1.0,9.0,35.0,11.0,22.0,2.0,1.0,
NEW MEXICO - Nonmetropolitan Counties,Lea,51.0,0.0,,7.0,3.0,41.0,443.0,100.0,297.0,46.0,1.0,
NEW MEXICO - Nonmetropolitan Counties,Lincoln,21.0,0.0,,1.0,1.0,19.0,96.0,46.0,50.0,0.0,,
NEW MEXICO - Nonmetropolitan Counties,Los Alamos,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
NEW MEXICO - Nonmetropolitan Counties,Luna,50.0,0.0,,0.0,2.0,48.0,171.0,66.0,82.0,23.0,,
NEW MEXICO - Nonmetropolitan Counties,McKinley,83.0,1.0,,9.0,9.0,64.0,228.0,111.0,97.0,20.0,4.0,
NEW MEXICO - Nonmetropolitan Counties,Mora,5.0,0.0,,0.0,0.0,5.0,18.0,10.0,5.0,3.0,1.0,
NEW MEXICO - Nonmetropolitan Counties,Otero,101.0,0.0,,17.0,2.0,82.0,342.0,146.0,167.0,29.0,,
NEW MEXICO - Nonmetropolitan Counties,Quay,2.0,0.0,,0.0,0.0,2.0,24.0,11.0,11.0,2.0,,
NEW MEXICO - Nonmetropolitan Counties,Rio Arriba,44.0,0.0,,3.0,0.0,41.0,188.0,123.0,57.0,8.0,1.0,
NEW MEXICO - Nonmetropolitan Counties,San Miguel,5.0,0.0,,0.0,1.0,4.0,16.0,6.0,3.0,7.0,,
NEW MEXICO - Nonmetropolitan Counties,Sierra,24.0,1.0,,2.0,1.0,20.0,79.0,28.0,45.0,6.0,1.0,
NEW MEXICO - Nonmetropolitan Counties,Socorro,18.0,0.0,,0.0,0.0,18.0,52.0,25.0,24.0,3.0,1.0,
NEW MEXICO - Nonmetropolitan Counties,Taos,84.0,2.0,,0.0,2.0,80.0,167.0,113.0,39.0,15.0,,
NEW MEXICO - Nonmetropolitan Counties,Union,4.0,0.0,,1.0,0.0,3.0,30.0,18.0,8.0,4.0,,
NEW YORK - Metropolitan Counties,Albany4,8.0,1.0,0.0,,0.0,7.0,113.0,19.0,87.0,7.0,0.0,
NEW YORK - Metropolitan Counties,Broome4,67.0,1.0,25.0,,8.0,33.0,673.0,121.0,525.0,27.0,0.0,
NEW YORK - Metropolitan Counties,Chemung4,32.0,0.0,6.0,,3.0,23.0,548.0,48.0,488.0,12.0,4.0,
NEW YORK - Metropolitan Counties,Dutchess4,61.0,0.0,22.0,,7.0,32.0,621.0,123.0,479.0,19.0,0.0,
NEW YORK - Metropolitan Counties,Erie,175.0,1.0,,0.0,47.0,127.0,1580.0,274.0,1255.0,51.0,0.0,
NEW YORK - Metropolitan Counties,Herkimer,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW YORK - Metropolitan Counties,Jefferson4,13.0,1.0,1.0,,3.0,8.0,239.0,10.0,224.0,5.0,0.0,
NEW YORK - Metropolitan Counties,Livingston4,22.0,1.0,10.0,,1.0,10.0,379.0,84.0,285.0,10.0,2.0,
NEW YORK - Metropolitan Counties,Madison4,20.0,0.0,10.0,,1.0,9.0,215.0,68.0,145.0,2.0,0.0,
NEW YORK - Metropolitan Counties,Monroe4,177.0,1.0,35.0,,44.0,97.0,3313.0,460.0,2729.0,124.0,6.0,
NEW YORK - Metropolitan Counties,Nassau4,1329.0,6.0,103.0,,550.0,670.0,12209.0,1460.0,10174.0,575.0,94.0,
NEW YORK - Metropolitan Counties,Niagara4,69.0,1.0,16.0,,19.0,33.0,861.0,233.0,561.0,67.0,3.0,
NEW YORK - Metropolitan Counties,Oneida4,69.0,0.0,51.0,,3.0,15.0,484.0,173.0,298.0,13.0,1.0,
NEW YORK - Metropolitan Counties,Onondaga4,192.0,0.0,20.0,,52.0,120.0,2032.0,368.0,1614.0,50.0,2.0,
NEW YORK - Metropolitan Counties,Ontario4,58.0,0.0,14.0,,8.0,36.0,1144.0,190.0,942.0,12.0,1.0,
NEW YORK - Metropolitan Counties,Orange4,8.0,0.0,1.0,,0.0,7.0,14.0,1.0,12.0,1.0,0.0,
NEW YORK - Metropolitan Counties,Orleans4,15.0,0.0,3.0,,1.0,11.0,170.0,55.0,106.0,9.0,1.0,
NEW YORK - Metropolitan Counties,Oswego4,43.0,0.0,19.0,,3.0,21.0,385.0,123.0,245.0,17.0,2.0,
NEW YORK - Metropolitan Counties,Putnam4,25.0,0.0,3.0,,3.0,19.0,335.0,77.0,252.0,6.0,2.0,
NEW YORK - Metropolitan Counties,Rensselaer4,24.0,0.0,0.0,,6.0,18.0,173.0,49.0,120.0,4.0,1.0,
NEW YORK - Metropolitan Counties,Rockland4,11.0,0.0,0.0,,0.0,11.0,32.0,0.0,31.0,1.0,0.0,
NEW YORK - Metropolitan Counties,Saratoga4,54.0,1.0,11.0,,5.0,37.0,1152.0,207.0,905.0,40.0,1.0,
NEW YORK - Metropolitan Counties,Schenectady,4.0,0.0,,0.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,
NEW YORK - Metropolitan Counties,Schoharie4,1.0,0.0,1.0,,0.0,0.0,58.0,11.0,44.0,3.0,1.0,
NEW YORK - Metropolitan Counties,Suffolk,82.0,0.0,,0.0,0.0,82.0,1.0,1.0,0.0,0.0,0.0,
NEW YORK - Metropolitan Counties,Suffolk County Police Department4,1528.0,29.0,63.0,,567.0,869.0,20954.0,2904.0,16919.0,1131.0,99.0,
NEW YORK - Metropolitan Counties,Tioga4,17.0,0.0,7.0,,0.0,10.0,172.0,55.0,113.0,4.0,0.0,
NEW YORK - Metropolitan Counties,Ulster4,47.0,0.0,6.0,,2.0,39.0,261.0,60.0,197.0,4.0,0.0,
NEW YORK - Metropolitan Counties,Warren4,25.0,0.0,14.0,,3.0,8.0,559.0,85.0,471.0,3.0,1.0,
NEW YORK - Metropolitan Counties,Washington4,33.0,0.0,15.0,,0.0,18.0,230.0,46.0,179.0,5.0,0.0,
NEW YORK - Metropolitan Counties,Wayne4,39.0,0.0,15.0,,7.0,17.0,397.0,98.0,292.0,7.0,1.0,
NEW YORK - Metropolitan Counties,Westchester Public Safety,5.0,1.0,,0.0,2.0,2.0,119.0,0.0,118.0,1.0,0.0,
NEW YORK - Nonmetropolitan Counties,Allegany4,2.0,0.0,0.0,,0.0,2.0,4.0,0.0,4.0,0.0,0.0,
NEW YORK - Nonmetropolitan Counties,Cattaraugus4,47.0,3.0,8.0,,1.0,35.0,402.0,88.0,294.0,20.0,1.0,
NEW YORK - Nonmetropolitan Counties,Cayuga4,23.0,0.0,6.0,,2.0,15.0,224.0,51.0,164.0,9.0,0.0,
NEW YORK - Nonmetropolitan Counties,Chautauqua4,37.0,1.0,17.0,,4.0,15.0,547.0,199.0,324.0,24.0,6.0,
