State,County,Violent crime,Murder and nonnegligent manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson1,,
TEXAS-Nonmetropolitan Counties,Karnes,11.0,1.0,2.0,0.0,8.0,72.0,22.0,41.0,9.0,0.0,,
TEXAS-Nonmetropolitan Counties,Kenedy,3.0,0.0,1.0,1.0,1.0,9.0,3.0,4.0,2.0,0.0,,
TEXAS-Nonmetropolitan Counties,Kent,7.0,0.0,1.0,0.0,6.0,11.0,2.0,9.0,0.0,1.0,,
TEXAS-Nonmetropolitan Counties,Kerr,39.0,1.0,5.0,3.0,30.0,330.0,111.0,193.0,26.0,6.0,,
TEXAS-Nonmetropolitan Counties,Kimble,3.0,0.0,1.0,0.0,2.0,6.0,6.0,0.0,0.0,0.0,,
TEXAS-Nonmetropolitan Counties,King,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,,
TEXAS-Nonmetropolitan Counties,Kinney,4.0,0.0,0.0,0.0,4.0,28.0,12.0,16.0,0.0,0.0,,
TEXAS-Nonmetropolitan Counties,Kleberg,13.0,0.0,3.0,0.0,10.0,414.0,34.0,377.0,3.0,1.0,,
TEXAS-Nonmetropolitan Counties,Knox,2.0,0.0,1.0,0.0,1.0,19.0,3.0,14.0,2.0,0.0,,
TEXAS-Nonmetropolitan Counties,La Salle,4.0,0.0,0.0,1.0,3.0,108.0,40.0,68.0,0.0,2.0,,
TEXAS-Nonmetropolitan Counties,Lamar,26.0,0.0,4.0,1.0,21.0,317.0,116.0,181.0,20.0,0.0,,
TEXAS-Nonmetropolitan Counties,Lamb,4.0,0.0,0.0,1.0,3.0,50.0,11.0,39.0,0.0,0.0,,
TEXAS-Nonmetropolitan Counties,Lavaca,6.0,0.0,0.0,0.0,6.0,47.0,20.0,24.0,3.0,0.0,,
TEXAS-Nonmetropolitan Counties,Lee,14.0,0.0,3.0,1.0,10.0,95.0,36.0,55.0,4.0,0.0,,
TEXAS-Nonmetropolitan Counties,Leon,26.0,0.0,5.0,3.0,18.0,106.0,45.0,50.0,11.0,0.0,,
TEXAS-Nonmetropolitan Counties,Limestone,35.0,1.0,17.0,5.0,12.0,265.0,91.0,160.0,14.0,3.0,,
TEXAS-Nonmetropolitan Counties,Lipscomb,3.0,0.0,0.0,0.0,3.0,13.0,9.0,4.0,0.0,0.0,,
TEXAS-Nonmetropolitan Counties,Live Oak,2.0,0.0,0.0,0.0,2.0,29.0,16.0,10.0,3.0,0.0,,
TEXAS-Nonmetropolitan Counties,Llano,20.0,0.0,2.0,0.0,18.0,267.0,70.0,187.0,10.0,0.0,,
TEXAS-Nonmetropolitan Counties,Loving,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,,
TEXAS-Nonmetropolitan Counties,Lynn,0.0,0.0,0.0,0.0,0.0,20.0,8.0,12.0,0.0,0.0,,
TEXAS-Nonmetropolitan Counties,Madison,9.0,1.0,0.0,0.0,8.0,109.0,41.0,54.0,14.0,1.0,,
TEXAS-Nonmetropolitan Counties,Marion,24.0,2.0,3.0,2.0,17.0,157.0,72.0,77.0,8.0,0.0,,
TEXAS-Nonmetropolitan Counties,Martin,1.0,1.0,0.0,0.0,0.0,14.0,3.0,8.0,3.0,0.0,,
TEXAS-Nonmetropolitan Counties,Mason,6.0,0.0,0.0,0.0,6.0,30.0,9.0,21.0,0.0,0.0,,
TEXAS-Nonmetropolitan Counties,Matagorda,50.0,0.0,0.0,0.0,50.0,270.0,96.0,160.0,14.0,3.0,,
TEXAS-Nonmetropolitan Counties,Maverick,205.0,1.0,6.0,7.0,191.0,722.0,264.0,427.0,31.0,2.0,,
TEXAS-Nonmetropolitan Counties,McCulloch,8.0,0.0,4.0,1.0,3.0,37.0,15.0,17.0,5.0,0.0,,
TEXAS-Nonmetropolitan Counties,McMullen,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
TEXAS-Nonmetropolitan Counties,Menard,3.0,0.0,0.0,0.0,3.0,8.0,1.0,7.0,0.0,0.0,,
TEXAS-Nonmetropolitan Counties,Milam,5.0,1.0,0.0,1.0,3.0,222.0,59.0,144.0,19.0,3.0,,
TEXAS-Nonmetropolitan Counties,Mills,3.0,0.0,0.0,0.0,3.0,34.0,11.0,22.0,1.0,0.0,,
TEXAS-Nonmetropolitan Counties,Mitchell,0.0,0.0,0.0,0.0,0.0,24.0,4.0,18.0,2.0,0.0,,
TEXAS-Nonmetropolitan Counties,Montague,10.0,1.0,0.0,0.0,9.0,180.0,66.0,98.0,16.0,2.0,,
TEXAS-Nonmetropolitan Counties,Moore,5.0,0.0,1.0,0.0,4.0,75.0,24.0,42.0,9.0,3.0,,
TEXAS-Nonmetropolitan Counties,Morris,25.0,0.0,2.0,1.0,22.0,129.0,63.0,47.0,19.0,0.0,,
TEXAS-Nonmetropolitan Counties,Motley,2.0,0.0,0.0,0.0,2.0,10.0,7.0,2.0,1.0,3.0,,
TEXAS-Nonmetropolitan Counties,Nacogdoches,109.0,2.0,9.0,6.0,92.0,507.0,173.0,268.0,66.0,8.0,,
TEXAS-Nonmetropolitan Counties,Navarro,34.0,2.0,10.0,3.0,19.0,652.0,257.0,367.0,28.0,0.0,,
TEXAS-Nonmetropolitan Counties,Newton,15.0,2.0,3.0,2.0,8.0,158.0,41.0,112.0,5.0,1.0,,
TEXAS-Nonmetropolitan Counties,Nolan,9.0,0.0,0.0,0.0,9.0,39.0,12.0,23.0,4.0,0.0,,
TEXAS-Nonmetropolitan Counties,Ochiltree,8.0,0.0,3.0,0.0,5.0,36.0,10.0,24.0,2.0,0.0,,
TEXAS-Nonmetropolitan Counties,Oldham,4.0,0.0,0.0,0.0,4.0,26.0,11.0,14.0,1.0,0.0,,
TEXAS-Nonmetropolitan Counties,Palo Pinto,15.0,2.0,1.0,1.0,11.0,172.0,77.0,78.0,17.0,0.0,,
TEXAS-Nonmetropolitan Counties,Panola,28.0,1.0,5.0,1.0,21.0,292.0,62.0,179.0,51.0,1.0,,
TEXAS-Nonmetropolitan Counties,Parmer,2.0,0.0,1.0,0.0,1.0,55.0,20.0,35.0,0.0,0.0,,
TEXAS-Nonmetropolitan Counties,Pecos,5.0,0.0,0.0,0.0,5.0,29.0,16.0,13.0,0.0,0.0,,
TEXAS-Nonmetropolitan Counties,Polk,53.0,1.0,14.0,3.0,35.0,717.0,239.0,414.0,64.0,2.0,,
TEXAS-Nonmetropolitan Counties,Presidio,1.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,,
TEXAS-Nonmetropolitan Counties,Rains,22.0,3.0,6.0,0.0,13.0,129.0,41.0,81.0,7.0,0.0,,
TEXAS-Nonmetropolitan Counties,Reagan,1.0,0.0,0.0,0.0,1.0,20.0,6.0,13.0,1.0,0.0,,
TEXAS-Nonmetropolitan Counties,Real,2.0,1.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,,
TEXAS-Nonmetropolitan Counties,Red River,8.0,0.0,0.0,1.0,7.0,78.0,11.0,58.0,9.0,1.0,,
TEXAS-Nonmetropolitan Counties,Reeves,5.0,0.0,0.0,0.0,5.0,57.0,20.0,34.0,3.0,1.0,,
TEXAS-Nonmetropolitan Counties,Refugio,13.0,0.0,0.0,2.0,11.0,70.0,20.0,44.0,6.0,0.0,,
TEXAS-Nonmetropolitan Counties,Roberts,2.0,0.0,1.0,0.0,1.0,18.0,1.0,17.0,0.0,1.0,,
TEXAS-Nonmetropolitan Counties,Runnels,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,,
TEXAS-Nonmetropolitan Counties,Sabine,35.0,0.0,2.0,1.0,32.0,97.0,46.0,43.0,8.0,1.0,,
TEXAS-Nonmetropolitan Counties,San Augustine,17.0,1.0,0.0,1.0,15.0,97.0,35.0,48.0,14.0,1.0,,
TEXAS-Nonmetropolitan Counties,San Saba,1.0,0.0,0.0,0.0,1.0,24.0,13.0,9.0,2.0,0.0,,
TEXAS-Nonmetropolitan Counties,Schleicher,1.0,0.0,0.0,0.0,1.0,17.0,8.0,9.0,0.0,0.0,,
TEXAS-Nonmetropolitan Counties,Scurry,5.0,1.0,0.0,0.0,4.0,52.0,21.0,28.0,3.0,0.0,,
TEXAS-Nonmetropolitan Counties,Shackelford,0.0,0.0,0.0,0.0,0.0,15.0,7.0,6.0,2.0,0.0,,
TEXAS-Nonmetropolitan Counties,Shelby,55.0,1.0,7.0,3.0,44.0,272.0,71.0,176.0,25.0,1.0,,
TEXAS-Nonmetropolitan Counties,Sherman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TEXAS-Nonmetropolitan Counties,Somervell,8.0,0.0,0.0,0.0,8.0,100.0,26.0,70.0,4.0,0.0,,
TEXAS-Nonmetropolitan Counties,Starr,102.0,6.0,12.0,11.0,73.0,404.0,175.0,155.0,74.0,1.0,,
TEXAS-Nonmetropolitan Counties,Stephens,1.0,0.0,0.0,0.0,1.0,36.0,19.0,15.0,2.0,0.0,,
TEXAS-Nonmetropolitan Counties,Sterling,2.0,0.0,0.0,0.0,2.0,13.0,4.0,9.0,0.0,0.0,,
TEXAS-Nonmetropolitan Counties,Stonewall,3.0,0.0,0.0,0.0,3.0,9.0,4.0,4.0,1.0,0.0,,
TEXAS-Nonmetropolitan Counties,Sutton,4.0,0.0,1.0,0.0,3.0,13.0,0.0,12.0,1.0,0.0,,
TEXAS-Nonmetropolitan Counties,Swisher,5.0,0.0,0.0,0.0,5.0,41.0,14.0,25.0,2.0,0.0,,
TEXAS-Nonmetropolitan Counties,Terrell,2.0,0.0,0.0,0.0,2.0,17.0,4.0,9.0,4.0,0.0,,
TEXAS-Nonmetropolitan Counties,Terry,1.0,0.0,0.0,0.0,1.0,23.0,9.0,10.0,4.0,0.0,,
TEXAS-Nonmetropolitan Counties,Throckmorton,1.0,0.0,1.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,,
TEXAS-Nonmetropolitan Counties,Titus,87.0,1.0,10.0,2.0,74.0,305.0,121.0,162.0,22.0,6.0,,
TEXAS-Nonmetropolitan Counties,Trinity,28.0,0.0,0.0,1.0,27.0,112.0,45.0,52.0,15.0,5.0,,
TEXAS-Nonmetropolitan Counties,Tyler,53.0,1.0,8.0,6.0,38.0,281.0,164.0,94.0,23.0,4.0,,
TEXAS-Nonmetropolitan Counties,Upton,6.0,0.0,0.0,0.0,6.0,14.0,2.0,12.0,0.0,0.0,,
TEXAS-Nonmetropolitan Counties,Uvalde,20.0,0.0,3.0,0.0,17.0,138.0,42.0,83.0,13.0,2.0,,
TEXAS-Nonmetropolitan Counties,Val Verde,2.0,1.0,0.0,0.0,1.0,121.0,36.0,75.0,10.0,0.0,,
TEXAS-Nonmetropolitan Counties,Van Zandt,66.0,3.0,0.0,5.0,58.0,800.0,311.0,415.0,74.0,1.0,,
TEXAS-Nonmetropolitan Counties,Walker,47.0,1.0,6.0,4.0,36.0,434.0,176.0,225.0,33.0,0.0,,
TEXAS-Nonmetropolitan Counties,Ward,18.0,0.0,1.0,0.0,17.0,100.0,31.0,66.0,3.0,1.0,,
TEXAS-Nonmetropolitan Counties,Washington,33.0,1.0,2.0,0.0,30.0,155.0,70.0,79.0,6.0,0.0,,
TEXAS-Nonmetropolitan Counties,Wharton,76.0,0.0,1.0,4.0,71.0,437.0,232.0,177.0,28.0,8.0,,
TEXAS-Nonmetropolitan Counties,Wheeler,4.0,0.0,0.0,0.0,4.0,33.0,8.0,19.0,6.0,0.0,,
TEXAS-Nonmetropolitan Counties,Wilbarger,1.0,0.0,1.0,0.0,0.0,29.0,13.0,15.0,1.0,0.0,,
TEXAS-Nonmetropolitan Counties,Willacy,16.0,0.0,1.0,0.0,15.0,91.0,42.0,46.0,3.0,2.0,,
TEXAS-Nonmetropolitan Counties,Winkler,2.0,0.0,1.0,0.0,1.0,45.0,2.0,41.0,2.0,0.0,,
TEXAS-Nonmetropolitan Counties,Wood,73.0,1.0,1.0,5.0,66.0,544.0,176.0,325.0,43.0,3.0,,
TEXAS-Nonmetropolitan Counties,Yoakum,5.0,0.0,1.0,0.0,4.0,33.0,6.0,24.0,3.0,0.0,,
TEXAS-Nonmetropolitan Counties,Young,14.0,0.0,0.0,0.0,14.0,91.0,42.0,44.0,5.0,2.0,,
TEXAS-Nonmetropolitan Counties,Zapata,46.0,1.0,1.0,3.0,41.0,145.0,75.0,56.0,14.0,0.0,,
TEXAS-Nonmetropolitan Counties,Zavala,30.0,0.0,1.0,2.0,27.0,115.0,44.0,62.0,9.0,2.0,,
UTAH-Metropolitan Counties,Cache,25.0,1.0,14.0,0.0,10.0,495.0,75.0,408.0,12.0,1.0,,
UTAH-Metropolitan Counties,Davis,32.0,0.0,10.0,0.0,22.0,216.0,70.0,137.0,9.0,0.0,,
UTAH-Metropolitan Counties,Juab,5.0,0.0,0.0,2.0,3.0,83.0,31.0,49.0,3.0,0.0,,
UTAH-Metropolitan Counties,Morgan,1.0,0.0,0.0,1.0,0.0,61.0,13.0,40.0,8.0,0.0,,
UTAH-Metropolitan Counties,Salt Lake,654.0,2.0,71.0,114.0,467.0,8300.0,1505.0,5999.0,796.0,32.0,,
UTAH-Metropolitan Counties,Summit,14.0,0.0,5.0,0.0,9.0,596.0,110.0,460.0,26.0,0.0,,
UTAH-Metropolitan Counties,Tooele,45.0,1.0,6.0,6.0,32.0,387.0,45.0,308.0,34.0,4.0,,
UTAH-Metropolitan Counties,Utah,47.0,0.0,12.0,3.0,32.0,392.0,99.0,263.0,30.0,6.0,,
UTAH-Metropolitan Counties,Washington,39.0,1.0,4.0,1.0,33.0,121.0,38.0,75.0,8.0,2.0,,
UTAH-Metropolitan Counties,Weber,41.0,1.0,8.0,13.0,19.0,1052.0,170.0,811.0,71.0,6.0,,
UTAH-Nonmetropolitan Counties,Beaver,9.0,0.0,0.0,0.0,9.0,74.0,16.0,57.0,1.0,0.0,,
UTAH-Nonmetropolitan Counties,Box Elder,4.0,0.0,1.0,0.0,3.0,222.0,60.0,154.0,8.0,0.0,,
UTAH-Nonmetropolitan Counties,Carbon,15.0,0.0,7.0,1.0,7.0,131.0,47.0,70.0,14.0,2.0,,
UTAH-Nonmetropolitan Counties,Daggett,1.0,0.0,0.0,1.0,0.0,25.0,4.0,20.0,1.0,0.0,,
UTAH-Nonmetropolitan Counties,Duchesne,17.0,0.0,4.0,0.0,13.0,142.0,36.0,95.0,11.0,1.0,,
UTAH-Nonmetropolitan Counties,Emery,6.0,0.0,1.0,2.0,3.0,150.0,51.0,95.0,4.0,0.0,,
UTAH-Nonmetropolitan Counties,Grand,7.0,0.0,0.0,0.0,7.0,67.0,21.0,37.0,9.0,0.0,,
UTAH-Nonmetropolitan Counties,Iron,19.0,0.0,5.0,1.0,13.0,144.0,60.0,75.0,9.0,3.0,,
UTAH-Nonmetropolitan Counties,Kane,8.0,0.0,4.0,1.0,3.0,55.0,34.0,21.0,0.0,0.0,,
UTAH-Nonmetropolitan Counties,Millard,20.0,0.0,2.0,2.0,16.0,265.0,55.0,198.0,12.0,0.0,,
UTAH-Nonmetropolitan Counties,Rich,2.0,0.0,0.0,0.0,2.0,45.0,11.0,33.0,1.0,0.0,,
UTAH-Nonmetropolitan Counties,San Juan,12.0,0.0,2.0,1.0,9.0,34.0,11.0,23.0,0.0,0.0,,
UTAH-Nonmetropolitan Counties,Sevier,11.0,0.0,2.0,0.0,9.0,213.0,58.0,148.0,7.0,2.0,,
UTAH-Nonmetropolitan Counties,Uintah,20.0,0.0,4.0,0.0,16.0,240.0,47.0,164.0,29.0,5.0,,
UTAH-Nonmetropolitan Counties,Wasatch,7.0,0.0,3.0,0.0,4.0,143.0,22.0,109.0,12.0,1.0,,
UTAH-Nonmetropolitan Counties,Wayne,2.0,0.0,0.0,0.0,2.0,72.0,8.0,62.0,2.0,0.0,,
VERMONT-Metropolitan Counties,Chittenden,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,
VERMONT-Metropolitan Counties,Franklin,17.0,0.0,3.0,5.0,9.0,289.0,62.0,207.0,20.0,1.0,,
VERMONT-Metropolitan Counties,Grand Isle,0.0,0.0,0.0,0.0,0.0,84.0,38.0,42.0,4.0,1.0,,
VERMONT-Nonmetropolitan Counties,Addison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
VERMONT-Nonmetropolitan Counties,Bennington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
VERMONT-Nonmetropolitan Counties,Caledonia,1.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,,
VERMONT-Nonmetropolitan Counties,Lamoille,9.0,0.0,2.0,0.0,7.0,128.0,28.0,96.0,4.0,0.0,,
VERMONT-Nonmetropolitan Counties,Orange,0.0,0.0,0.0,0.0,0.0,46.0,9.0,37.0,0.0,0.0,,
VERMONT-Nonmetropolitan Counties,Orleans,0.0,0.0,0.0,0.0,0.0,35.0,7.0,28.0,0.0,0.0,,
VERMONT-Nonmetropolitan Counties,Rutland,3.0,0.0,0.0,0.0,3.0,111.0,12.0,98.0,1.0,0.0,,
VERMONT-Nonmetropolitan Counties,Washington,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
VERMONT-Nonmetropolitan Counties,Windham,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,
VERMONT-Nonmetropolitan Counties,Windsor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
VIRGINIA-Metropolitan Counties,Albemarle County Police Department,128.0,3.0,24.0,37.0,64.0,1929.0,239.0,1588.0,102.0,18.0,,
VIRGINIA-Metropolitan Counties,Amelia,15.0,0.0,3.0,0.0,12.0,156.0,38.0,95.0,23.0,2.0,,
VIRGINIA-Metropolitan Counties,Amherst,32.0,1.0,7.0,6.0,18.0,529.0,59.0,435.0,35.0,7.0,,
VIRGINIA-Metropolitan Counties,Appomattox,10.0,0.0,4.0,2.0,4.0,125.0,31.0,84.0,10.0,2.0,,
VIRGINIA-Metropolitan Counties,Arlington County Police Department,316.0,3.0,22.0,145.0,146.0,4818.0,390.0,4116.0,312.0,6.0,,
VIRGINIA-Metropolitan Counties,Bedford,51.0,0.0,18.0,4.0,29.0,774.0,119.0,601.0,54.0,2.0,,
VIRGINIA-Metropolitan Counties,Botetourt,20.0,0.0,6.0,1.0,13.0,357.0,46.0,294.0,17.0,3.0,,
VIRGINIA-Metropolitan Counties,Campbell,77.0,2.0,19.0,11.0,45.0,833.0,166.0,616.0,51.0,5.0,,
VIRGINIA-Metropolitan Counties,Caroline,66.0,0.0,12.0,13.0,41.0,440.0,87.0,348.0,5.0,13.0,,
VIRGINIA-Metropolitan Counties,Charles City,6.0,1.0,0.0,1.0,4.0,29.0,14.0,9.0,6.0,0.0,,
VIRGINIA-Metropolitan Counties,Chesterfield County Police Department,609.0,11.0,64.0,321.0,213.0,7213.0,1575.0,5172.0,466.0,93.0,,
VIRGINIA-Metropolitan Counties,Clarke,10.0,1.0,2.0,0.0,7.0,172.0,17.0,141.0,14.0,3.0,,
VIRGINIA-Metropolitan Counties,Cumberland,14.0,0.0,3.0,2.0,9.0,65.0,17.0,41.0,7.0,0.0,,
VIRGINIA-Metropolitan Counties,Dinwiddie,45.0,0.0,10.0,6.0,29.0,486.0,129.0,306.0,51.0,6.0,,
VIRGINIA-Metropolitan Counties,Fairfax County Police Department,714.0,19.0,60.0,333.0,302.0,18216.0,1375.0,15760.0,1081.0,105.0,,
VIRGINIA-Metropolitan Counties,Fauquier,39.0,1.0,9.0,6.0,23.0,609.0,80.0,471.0,58.0,7.0,,
VIRGINIA-Metropolitan Counties,Fluvanna,18.0,1.0,3.0,2.0,12.0,219.0,62.0,137.0,20.0,4.0,,
VIRGINIA-Metropolitan Counties,Franklin,36.0,1.0,7.0,7.0,21.0,575.0,119.0,425.0,31.0,1.0,,
VIRGINIA-Metropolitan Counties,Frederick,127.0,1.0,46.0,14.0,66.0,1589.0,366.0,1088.0,135.0,9.0,,
VIRGINIA-Metropolitan Counties,Giles,15.0,0.0,3.0,1.0,11.0,180.0,54.0,112.0,14.0,0.0,,
VIRGINIA-Metropolitan Counties,Gloucester,21.0,1.0,5.0,5.0,10.0,489.0,40.0,427.0,22.0,9.0,,
VIRGINIA-Metropolitan Counties,Greene,35.0,0.0,5.0,5.0,25.0,218.0,52.0,155.0,11.0,3.0,,
VIRGINIA-Metropolitan Counties,Hanover,39.0,1.0,8.0,10.0,20.0,1133.0,110.0,969.0,54.0,7.0,,
VIRGINIA-Metropolitan Counties,Henrico County Police Department,582.0,17.0,35.0,331.0,199.0,9062.0,1486.0,7005.0,571.0,93.0,,
VIRGINIA-Metropolitan Counties,Isle of Wight,45.0,2.0,5.0,13.0,25.0,476.0,138.0,308.0,30.0,5.0,,
VIRGINIA-Metropolitan Counties,James City County Police Department,71.0,1.0,13.0,18.0,39.0,924.0,200.0,691.0,33.0,21.0,,
VIRGINIA-Metropolitan Counties,King and Queen,8.0,0.0,1.0,0.0,7.0,41.0,9.0,31.0,1.0,1.0,,
VIRGINIA-Metropolitan Counties,King William,4.0,0.0,0.0,3.0,1.0,79.0,9.0,55.0,15.0,1.0,,
VIRGINIA-Metropolitan Counties,Loudoun,269.0,3.0,47.0,35.0,184.0,3116.0,280.0,2657.0,179.0,42.0,,
VIRGINIA-Metropolitan Counties,Louisa,40.0,1.0,16.0,5.0,18.0,452.0,78.0,359.0,15.0,6.0,,
VIRGINIA-Metropolitan Counties,Mathews,5.0,0.0,2.0,0.0,3.0,87.0,23.0,60.0,4.0,1.0,,
VIRGINIA-Metropolitan Counties,Montgomery,47.0,1.0,7.0,2.0,37.0,547.0,159.0,337.0,51.0,8.0,,
VIRGINIA-Metropolitan Counties,Nelson,8.0,0.0,1.0,1.0,6.0,261.0,70.0,171.0,20.0,3.0,,
VIRGINIA-Metropolitan Counties,New Kent,33.0,0.0,3.0,8.0,22.0,248.0,51.0,173.0,24.0,4.0,,
VIRGINIA-Metropolitan Counties,Pittsylvania,73.0,2.0,12.0,16.0,43.0,582.0,229.0,325.0,28.0,2.0,,
VIRGINIA-Metropolitan Counties,Powhatan,11.0,4.0,1.0,3.0,3.0,318.0,79.0,211.0,28.0,0.0,,
VIRGINIA-Metropolitan Counties,Prince George County Police Department,41.0,0.0,8.0,13.0,20.0,438.0,85.0,325.0,28.0,3.0,,
VIRGINIA-Metropolitan Counties,Prince William County Police Department,560.0,12.0,24.0,261.0,263.0,7555.0,1081.0,5840.0,634.0,74.0,,
VIRGINIA-Metropolitan Counties,Pulaski,65.0,1.0,11.0,5.0,48.0,616.0,106.0,485.0,25.0,6.0,,
VIRGINIA-Metropolitan Counties,Roanoke County Police Department,116.0,2.0,15.0,18.0,81.0,1199.0,223.0,906.0,70.0,14.0,,
VIRGINIA-Metropolitan Counties,Rockingham,20.0,1.0,7.0,0.0,12.0,273.0,112.0,153.0,8.0,1.0,,
VIRGINIA-Metropolitan Counties,Scott,39.0,2.0,6.0,1.0,30.0,468.0,104.0,332.0,32.0,2.0,,
VIRGINIA-Metropolitan Counties,Spotsylvania,288.0,1.0,41.0,46.0,200.0,2473.0,297.0,2038.0,138.0,5.0,,
VIRGINIA-Metropolitan Counties,Stafford,181.0,2.0,46.0,40.0,93.0,1702.0,213.0,1353.0,136.0,12.0,,
VIRGINIA-Metropolitan Counties,Surry,16.0,1.0,0.0,2.0,13.0,89.0,41.0,43.0,5.0,1.0,,
VIRGINIA-Metropolitan Counties,Sussex,25.0,0.0,1.0,4.0,20.0,174.0,49.0,107.0,18.0,2.0,,
VIRGINIA-Metropolitan Counties,Warren,14.0,2.0,5.0,1.0,6.0,423.0,38.0,357.0,28.0,3.0,,
VIRGINIA-Metropolitan Counties,Washington,57.0,2.0,13.0,7.0,35.0,1143.0,253.0,842.0,48.0,9.0,,
VIRGINIA-Metropolitan Counties,York,65.0,1.0,8.0,26.0,30.0,1277.0,201.0,1038.0,38.0,16.0,,
VIRGINIA-Nonmetropolitan Counties,Accomack,69.0,2.0,11.0,30.0,26.0,600.0,182.0,377.0,41.0,0.0,,
VIRGINIA-Nonmetropolitan Counties,Alleghany,9.0,0.0,1.0,0.0,8.0,103.0,28.0,69.0,6.0,0.0,,
VIRGINIA-Nonmetropolitan Counties,Augusta,82.0,0.0,9.0,8.0,65.0,802.0,148.0,605.0,49.0,9.0,,
VIRGINIA-Nonmetropolitan Counties,Bath,1.0,0.0,0.0,0.0,1.0,32.0,7.0,25.0,0.0,0.0,,
VIRGINIA-Nonmetropolitan Counties,Bland,0.0,0.0,0.0,0.0,0.0,51.0,12.0,36.0,3.0,1.0,,
VIRGINIA-Nonmetropolitan Counties,Brunswick,17.0,1.0,1.0,3.0,12.0,134.0,34.0,77.0,23.0,0.0,,
VIRGINIA-Nonmetropolitan Counties,Buchanan,44.0,1.0,6.0,2.0,35.0,468.0,147.0,276.0,45.0,6.0,,
VIRGINIA-Nonmetropolitan Counties,Buckingham,30.0,0.0,3.0,6.0,21.0,196.0,65.0,107.0,24.0,3.0,,
VIRGINIA-Nonmetropolitan Counties,Carroll,52.0,2.0,4.0,2.0,44.0,399.0,144.0,216.0,39.0,4.0,,
VIRGINIA-Nonmetropolitan Counties,Charlotte,33.0,2.0,2.0,7.0,22.0,170.0,60.0,97.0,13.0,3.0,,
VIRGINIA-Nonmetropolitan Counties,Culpeper,27.0,0.0,5.0,1.0,21.0,335.0,33.0,263.0,39.0,1.0,,
VIRGINIA-Nonmetropolitan Counties,Dickenson,27.0,2.0,5.0,3.0,17.0,214.0,63.0,135.0,16.0,4.0,,
VIRGINIA-Nonmetropolitan Counties,Essex,13.0,0.0,5.0,3.0,5.0,87.0,11.0,60.0,16.0,2.0,,
VIRGINIA-Nonmetropolitan Counties,Floyd,8.0,1.0,1.0,0.0,6.0,155.0,38.0,104.0,13.0,2.0,,
VIRGINIA-Nonmetropolitan Counties,Grayson,20.0,5.0,2.0,1.0,12.0,144.0,49.0,77.0,18.0,1.0,,
VIRGINIA-Nonmetropolitan Counties,Greensville,15.0,1.0,3.0,6.0,5.0,199.0,67.0,121.0,11.0,1.0,,
VIRGINIA-Nonmetropolitan Counties,Halifax,35.0,1.0,5.0,6.0,23.0,414.0,142.0,236.0,36.0,4.0,,
VIRGINIA-Nonmetropolitan Counties,Henry,158.0,6.0,9.0,35.0,108.0,1211.0,366.0,762.0,83.0,8.0,,
VIRGINIA-Nonmetropolitan Counties,Highland,0.0,0.0,0.0,0.0,0.0,15.0,7.0,8.0,0.0,0.0,,
VIRGINIA-Nonmetropolitan Counties,King George,33.0,0.0,9.0,4.0,20.0,416.0,78.0,317.0,21.0,3.0,,
VIRGINIA-Nonmetropolitan Counties,Lancaster,10.0,1.0,1.0,0.0,8.0,116.0,30.0,75.0,11.0,0.0,,
VIRGINIA-Nonmetropolitan Counties,Lee,20.0,1.0,2.0,2.0,15.0,368.0,100.0,253.0,15.0,0.0,,
VIRGINIA-Nonmetropolitan Counties,Lunenburg,13.0,0.0,1.0,2.0,10.0,105.0,38.0,50.0,17.0,3.0,,
VIRGINIA-Nonmetropolitan Counties,Mecklenburg,32.0,1.0,4.0,5.0,22.0,433.0,125.0,278.0,30.0,8.0,,
VIRGINIA-Nonmetropolitan Counties,Northampton,17.0,0.0,1.0,6.0,10.0,229.0,76.0,134.0,19.0,0.0,,
VIRGINIA-Nonmetropolitan Counties,Northumberland,12.0,0.0,2.0,2.0,8.0,181.0,67.0,105.0,9.0,0.0,,
VIRGINIA-Nonmetropolitan Counties,Nottoway,19.0,0.0,1.0,1.0,17.0,56.0,17.0,36.0,3.0,1.0,,
