State,County,Violent crime,Murder and nonnegligent manslaughter,Rape(revised definition)1,Rape(legacydefinition)2,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson3,
WISCONSIN - Metropolitan Counties,Sheboygan,22.0,0.0,,6.0,4.0,12.0,424.0,50.0,355.0,19.0,4.0,
WISCONSIN - Metropolitan Counties,St. Croix,24.0,1.0,2.0,,1.0,20.0,344.0,97.0,225.0,22.0,1.0,
WISCONSIN - Metropolitan Counties,Washington,38.0,0.0,,5.0,8.0,25.0,402.0,96.0,285.0,21.0,1.0,
WISCONSIN - Metropolitan Counties,Waukesha,45.0,0.0,,2.0,9.0,34.0,558.0,125.0,409.0,24.0,0.0,
WISCONSIN - Metropolitan Counties,Winnebago,17.0,0.0,,0.0,1.0,16.0,238.0,65.0,167.0,6.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Adams,45.0,1.0,,9.0,2.0,33.0,471.0,169.0,284.0,18.0,1.0,
WISCONSIN - Nonmetropolitan Counties,Ashland,14.0,0.0,,0.0,0.0,14.0,41.0,16.0,22.0,3.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Barron,1.0,0.0,0.0,,1.0,0.0,138.0,47.0,81.0,10.0,2.0,
WISCONSIN - Nonmetropolitan Counties,Bayfield,21.0,2.0,,1.0,1.0,17.0,137.0,74.0,60.0,3.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Buffalo,0.0,0.0,,0.0,0.0,0.0,43.0,3.0,34.0,6.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Burnett,23.0,0.0,1.0,,2.0,20.0,625.0,435.0,173.0,17.0,3.0,
WISCONSIN - Nonmetropolitan Counties,Clark,15.0,2.0,0.0,,1.0,12.0,184.0,71.0,97.0,16.0,5.0,
WISCONSIN - Nonmetropolitan Counties,Dodge,17.0,0.0,1.0,,1.0,15.0,231.0,82.0,137.0,12.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Door,9.0,0.0,2.0,,1.0,6.0,133.0,37.0,94.0,2.0,1.0,
WISCONSIN - Nonmetropolitan Counties,Dunn,28.0,0.0,,8.0,0.0,20.0,166.0,48.0,97.0,21.0,1.0,
WISCONSIN - Nonmetropolitan Counties,Florence,9.0,0.0,,0.0,0.0,9.0,86.0,27.0,54.0,5.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Forest,24.0,0.0,,8.0,0.0,16.0,133.0,32.0,97.0,4.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Grant,29.0,0.0,4.0,,1.0,24.0,199.0,88.0,101.0,10.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Green Lake,4.0,0.0,,1.0,0.0,3.0,92.0,19.0,66.0,7.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Iron,8.0,0.0,,1.0,1.0,6.0,53.0,18.0,33.0,2.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Jackson,26.0,0.0,,16.0,5.0,5.0,125.0,14.0,99.0,12.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Jefferson,33.0,0.0,,1.0,3.0,29.0,335.0,73.0,249.0,13.0,5.0,
WISCONSIN - Nonmetropolitan Counties,Juneau,33.0,0.0,5.0,,2.0,26.0,282.0,87.0,186.0,9.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Lafayette,6.0,3.0,,0.0,0.0,3.0,118.0,17.0,90.0,11.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Langlade,6.0,0.0,,0.0,0.0,6.0,188.0,71.0,107.0,10.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Lincoln,11.0,1.0,1.0,,0.0,9.0,128.0,58.0,65.0,5.0,1.0,
WISCONSIN - Nonmetropolitan Counties,Manitowoc,13.0,0.0,2.0,,0.0,11.0,160.0,56.0,94.0,10.0,3.0,
WISCONSIN - Nonmetropolitan Counties,Marinette,13.0,1.0,,4.0,2.0,6.0,362.0,185.0,164.0,13.0,2.0,
WISCONSIN - Nonmetropolitan Counties,Marquette,4.0,0.0,3.0,,1.0,0.0,124.0,38.0,80.0,6.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Menominee,5.0,0.0,,1.0,0.0,4.0,33.0,16.0,15.0,2.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Monroe,9.0,0.0,2.0,,0.0,7.0,194.0,41.0,141.0,12.0,1.0,
WISCONSIN - Nonmetropolitan Counties,Oneida,28.0,0.0,3.0,,0.0,25.0,186.0,57.0,123.0,6.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Pepin,3.0,0.0,,1.0,0.0,2.0,36.0,15.0,18.0,3.0,1.0,
WISCONSIN - Nonmetropolitan Counties,Polk,78.0,0.0,,9.0,2.0,67.0,282.0,92.0,172.0,18.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Portage,21.0,0.0,3.0,,0.0,18.0,230.0,98.0,119.0,13.0,1.0,
WISCONSIN - Nonmetropolitan Counties,Price,13.0,0.0,1.0,,0.0,12.0,97.0,13.0,78.0,6.0,1.0,
WISCONSIN - Nonmetropolitan Counties,Richland,0.0,0.0,,0.0,0.0,0.0,39.0,35.0,0.0,4.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Rusk,13.0,0.0,3.0,,0.0,10.0,89.0,27.0,56.0,6.0,1.0,
WISCONSIN - Nonmetropolitan Counties,Sauk,18.0,0.0,13.0,,0.0,5.0,441.0,85.0,341.0,15.0,1.0,
WISCONSIN - Nonmetropolitan Counties,Sawyer,23.0,1.0,2.0,,0.0,20.0,202.0,61.0,125.0,16.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Shawano,9.0,0.0,,3.0,0.0,6.0,342.0,116.0,205.0,21.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Taylor,27.0,0.0,,16.0,0.0,11.0,114.0,30.0,73.0,11.0,1.0,
WISCONSIN - Nonmetropolitan Counties,Trempealeau,7.0,0.0,,2.0,0.0,5.0,93.0,22.0,61.0,10.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Vernon,16.0,0.0,,0.0,0.0,16.0,152.0,59.0,88.0,5.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Vilas,10.0,0.0,4.0,,0.0,6.0,150.0,43.0,98.0,9.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Walworth,5.0,0.0,,1.0,0.0,4.0,230.0,50.0,163.0,17.0,1.0,
WISCONSIN - Nonmetropolitan Counties,Washburn,11.0,0.0,2.0,,1.0,8.0,264.0,93.0,167.0,4.0,0.0,
WISCONSIN - Nonmetropolitan Counties,Waupaca,3.0,0.0,,0.0,0.0,3.0,435.0,129.0,280.0,26.0,1.0,
WISCONSIN - Nonmetropolitan Counties,Waushara,19.0,0.0,,11.0,1.0,7.0,232.0,43.0,180.0,9.0,3.0,
WISCONSIN - Nonmetropolitan Counties,Wood,4.0,0.0,,0.0,1.0,3.0,179.0,69.0,103.0,7.0,0.0,
WYOMING - Metropolitan Counties,Laramie,61.0,0.0,,8.0,1.0,52.0,540.0,151.0,361.0,28.0,2.0,
WYOMING - Metropolitan Counties,Natrona,34.0,1.0,,4.0,0.0,29.0,191.0,32.0,141.0,18.0,0.0,
WYOMING - Nonmetropolitan Counties,Albany,6.0,0.0,,0.0,0.0,6.0,55.0,7.0,45.0,3.0,0.0,
WYOMING - Nonmetropolitan Counties,Big Horn,4.0,0.0,,4.0,0.0,0.0,24.0,8.0,14.0,2.0,0.0,
WYOMING - Nonmetropolitan Counties,Campbell,21.0,0.0,,2.0,1.0,18.0,220.0,51.0,148.0,21.0,0.0,
WYOMING - Nonmetropolitan Counties,Carbon,7.0,0.0,,0.0,0.0,7.0,78.0,6.0,71.0,1.0,0.0,
WYOMING - Nonmetropolitan Counties,Converse,9.0,0.0,,5.0,0.0,4.0,53.0,4.0,45.0,4.0,0.0,
WYOMING - Nonmetropolitan Counties,Crook,0.0,0.0,,0.0,0.0,0.0,36.0,8.0,25.0,3.0,0.0,
WYOMING - Nonmetropolitan Counties,Fremont,25.0,5.0,,2.0,0.0,18.0,201.0,51.0,142.0,8.0,0.0,
WYOMING - Nonmetropolitan Counties,Goshen,12.0,0.0,,0.0,0.0,12.0,67.0,25.0,40.0,2.0,0.0,
WYOMING - Nonmetropolitan Counties,Hot Springs,2.0,0.0,,0.0,0.0,2.0,28.0,3.0,21.0,4.0,0.0,
WYOMING - Nonmetropolitan Counties,Johnson,1.0,0.0,,0.0,0.0,1.0,35.0,3.0,30.0,2.0,0.0,
WYOMING - Nonmetropolitan Counties,Lincoln,8.0,0.0,,4.0,1.0,3.0,85.0,14.0,70.0,1.0,1.0,
WYOMING - Nonmetropolitan Counties,Niobrara,0.0,0.0,,0.0,0.0,0.0,5.0,2.0,3.0,0.0,1.0,
WYOMING - Nonmetropolitan Counties,Park,42.0,3.0,,9.0,0.0,30.0,71.0,17.0,52.0,2.0,0.0,
